StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
FOD,27458606,37299192.0,0.78872335,2.4285715,1.071,-5.525,-0.27613002,-0.24870001,-0.14017001,-0.8027,34813988.0,0.054,0.185,5083158.0,-6750395.0,-9613161.0,-0.015,2937212.0,0.004,15597471.0,153.223,0.417,0.014,-2009897.0,-3263573.0,-0.46875,0.11,0.033,0.034870967,0.042442027,1257869,2060543,807606016.0,323646890.0
FRM,10484238,41541232.0,0.11618944,0.25503355,0.46,15.15,-0.02404,-0.00999,-0.00694,-0.0514,90234000.0,1.635,0.068,24844000.0,2742000.0,-2169000.0,-0.039,4412000.0,0.08,35469000.0,86.266,1.274,0.745,6882000.0,7058000.0,-0.38709676,0.33,0.15,0.20790322,0.21826087,25386,64798,55180200.0,13828704.0
GEM,961787648,1693588992.0,1.2097334,1.0966184,2.13,16.864,-0.24586001,0.14682001,0.035889998,-0.23247999,795041024.0,1.526,-0.283,306196000.0,100429000.0,-195468992.0,-0.375,237952000.0,0.284,981891008.0,113.365,1.389,1.035,149828992.0,120806376.0,-0.3881402,1.925,0.475,1.17,1.06425,3711325,1859546,847390016.0,825802205.0
GNC,924578240,1395876736.0,0.2525549,0.8441287,0.381,43.895,0.09377,-0.01612,-0.01255,0.02401,3660900096.0,15.997,0.214,314200000.0,31800000.0,35200000.0,1.493,124700000.0,0.545,596000000.0,54.414,1.508,4.786,30600000.0,777500032.0,-0.5291375,9.05,2.81,4.2566667,4.1045,1177629,888689,228856000.0,225834734.0
HCT,18173034,14306986.0,2.7177856,2.8695652,2.14,-3.908,-0.80767,-0.58906,-0.29762,-1.16466,6686706.0,0.027,-0.202,4316112.0,-3660786.0,-5400676.0,-0.022,3832453.0,0.014,797330.0,14.735,2.712,0.023,-2842347.0,-912112.0,-0.42608696,0.275,0.055,0.07096774,0.07101449,766177,569194,275348992.0,106009398.0
HUO,329619008,602147840.0,0.96984136,0.8520307,1.772,12.991,0.01446,0.028099999,0.00846,0.01579,339868992.0,3.89,0.11,182275000.0,46350000.0,4915000.0,0.056,5934000.0,0.068,345446016.0,112.074,2.381,3.521,8376000.0,-14068383.0,-0.32584268,4.69,2.54,2.7480645,2.865942,86384,37846,109873000.0,32595734.0
IEL,6396161024,6218637824.0,10.894389,16.228813,10.592,55.807,0.115609996,0.17427,0.119370006,0.24799,587105984.0,2.261,-0.292,177486000.0,111432000.0,67873000.0,0.261,307088992.0,1.106,144394000.0,36.749,2.52,1.416,78602000.0,98987752.0,0.3860072,25.76,9.9,20.432812,19.323454,767813,595546,278336000.0,165515448.0
ING,1222827136,3139125760.0,0.4785454,9.481268,1.228,17.576,0.01569,0.048410002,0.04232,0.27316,2555300096.0,6.878,0.015,433400000.0,178600000.0,40100000.0,0.108,134200000.0,0.361,2050499968.0,1588.304,1.028,0.347,344500000.0,169624992.0,-0.07843137,3.77,2.83,3.1781251,3.1707194,1435098,1518808,371680000.0,368386520.0
JAT,19625508,45054536.0,0.33010337,2.9999998,0.758,7.868,-0.29598,0.0624,0.04502,-1.06004,59452616.0,0.068,-0.198,14568753.0,5726136.0,-17596980.0,-0.02,11548892.0,0.012,25385148.0,140.823,0.993,0.007,1457075.0,306271.0,-0.57142854,0.054,0.02,0.023967743,0.024818841,6095776,15013892,1029009984.0,488217269.0
KME,80629912,71410960.0,4.708866,4.5058136,4.17,25.136,0.09186,0.12679,0.053460002,0.10622,17123000.0,0.376,-0.079,10295000.0,2841000.0,1573000.0,0.033,12179000.0,0.235,3270000.0,18.318,1.5,0.344,3323000.0,-413250.0,0.0333333,1.645,0.65,1.4712903,1.251087,32270,71312,52019300.0,31260530.0
