,MSE,rf_n_estimators,rf_max_depth,rf_max_leaves,rf_min_samples_split,rf_n_bins,scalers
937,1.7876505249709642,100,400,200,2,32,MinMaxScaler
938,1.7878355762185612,100,400,200,2,32,QuantileTransformer
939,1.787841772842389,100,400,200,2,128,StandardScaler
940,1.787652295754609,100,400,200,2,128,MinMaxScaler
941,1.7878711215071157,100,400,200,2,128,QuantileTransformer
942,1.7878826696108363,100,400,200,2,512,StandardScaler
943,1.7876726845156623,100,400,200,2,512,MinMaxScaler
944,1.7879099568822787,100,400,200,2,512,QuantileTransformer
945,1.787884916371104,100,400,200,10,32,StandardScaler
946,1.7876603844074344,100,400,200,10,32,MinMaxScaler
947,1.787842497995715,100,400,200,10,32,QuantileTransformer
948,1.787846627557992,100,400,200,10,128,StandardScaler
949,1.7876404894355202,100,400,200,10,128,MinMaxScaler
950,1.7878605537520975,100,400,200,10,128,QuantileTransformer
951,1.7878717735477223,100,400,200,10,512,StandardScaler
952,1.787655403292492,100,400,200,10,512,MinMaxScaler
953,1.7878923946180174,100,400,200,10,512,QuantileTransformer
954,1.787867682813943,100,400,200,20,32,StandardScaler
955,1.787626087771911,100,400,200,20,32,MinMaxScaler
956,1.7878076530041875,100,400,200,20,32,QuantileTransformer
957,1.7878114316734597,100,400,200,20,128,StandardScaler
958,1.7875850466974097,100,400,200,20,128,MinMaxScaler
959,1.78780700850388,100,400,200,20,128,QuantileTransformer
960,1.7878178622337964,100,400,200,20,512,StandardScaler
961,1.7875901918142336,100,400,200,20,512,MinMaxScaler
962,1.7878280021699284,100,400,200,20,512,QuantileTransformer
963,1.7877966456223744,100,400,200,50,32,StandardScaler
964,1.7875595373408586,100,400,200,50,32,MinMaxScaler
965,1.7877271129964598,100,400,200,50,32,QuantileTransformer
966,1.7877233466643592,100,400,200,50,128,StandardScaler
967,1.7874991001860916,100,400,200,50,128,MinMaxScaler
968,1.787713707362634,100,400,200,50,128,QuantileTransformer
969,1.7877188202889542,100,400,200,50,512,StandardScaler
970,1.787487742622043,100,400,200,50,512,MinMaxScaler
971,1.7877188011255034,100,400,200,50,512,QuantileTransformer
972,1.787697636578047,100,400,100,2,32,StandardScaler
973,1.7874916789160245,100,400,100,2,32,MinMaxScaler
974,1.7876681874638694,100,400,100,2,32,QuantileTransformer
975,1.7876732928597443,100,400,100,2,128,StandardScaler
976,1.7874869667270572,100,400,100,2,128,MinMaxScaler
977,1.7877000943235923,100,400,100,2,128,QuantileTransformer
978,1.7877100877627738,100,400,100,2,512,StandardScaler
979,1.7875052591814369,100,400,100,2,512,MinMaxScaler
980,1.7877352151699333,100,400,100,2,512,QuantileTransformer
981,1.7877108392891687,100,400,100,10,32,StandardScaler
982,1.7874925803659478,100,400,100,10,32,MinMaxScaler
983,1.7876693130149703,100,400,100,10,32,QuantileTransformer
984,1.7876732722149042,100,400,100,10,128,StandardScaler
985,1.7874728596877334,100,400,100,10,128,MinMaxScaler
986,1.7876865427652004,100,400,100,10,128,QuantileTransformer
987,1.7876971614102393,100,400,100,10,512,StandardScaler
988,1.7874866923768529,100,400,100,10,512,MinMaxScaler
989,1.7877172321050814,100,400,100,10,512,QuantileTransformer
990,1.787693321093782,100,400,100,20,32,StandardScaler
991,1.7874583932235184,100,400,100,20,32,MinMaxScaler
992,1.7876351759873492,100,400,100,20,32,QuantileTransformer
993,1.7876389820039875,100,400,100,20,128,StandardScaler
994,1.7874188371994997,100,400,100,20,128,MinMaxScaler
995,1.7876349365567683,100,400,100,20,128,QuantileTransformer
996,1.78764562657643,100,400,100,20,512,StandardScaler
997,1.7874242167833725,100,400,100,20,512,MinMaxScaler
998,1.787655751137741,100,400,100,20,512,QuantileTransformer
999,1.7876253665175357,100,400,100,50,32,StandardScaler
1000,1.7873947577462754,100,400,100,50,32,MinMaxScaler
1001,1.7875579565167397,100,400,100,50,32,QuantileTransformer
1002,1.7875544173233486,100,400,100,50,128,StandardScaler
1003,1.7873363092283174,100,400,100,50,128,MinMaxScaler
1004,1.787545287726568,100,400,100,50,128,QuantileTransformer
1005,1.7875503890175055,100,400,100,50,512,StandardScaler
1006,1.7873256184305648,100,400,100,50,512,MinMaxScaler
1007,1.7875506205117977,100,400,100,50,512,QuantileTransformer
1008,1.787532749077169,100,1000,1000,2,32,StandardScaler
1009,1.787335252195138,100,1000,1000,2,32,MinMaxScaler
1010,1.787511550045631,100,1000,1000,2,32,QuantileTransformer
1011,1.7875181658775403,100,1000,1000,2,128,StandardScaler
1012,1.7873393664313673,100,1000,1000,2,128,MinMaxScaler
1013,1.7875477427029405,100,1000,1000,2,128,QuantileTransformer
1014,1.7875597056998738,100,1000,1000,2,512,StandardScaler
1015,1.787361255266991,100,1000,1000,2,512,MinMaxScaler
1016,1.7875865602136034,100,1000,1000,2,512,QuantileTransformer
1017,1.7875630870096568,100,1000,1000,10,32,StandardScaler
1018,1.7873506995076218,100,1000,1000,10,32,MinMaxScaler
1019,1.787523390259698,100,1000,1000,10,32,QuantileTransformer
1020,1.787527535840057,100,1000,1000,10,128,StandardScaler
1021,1.787332540076627,100,1000,1000,10,128,MinMaxScaler
1022,1.787541194345639,100,1000,1000,10,128,QuantileTransformer
1023,1.7875520556780458,100,1000,1000,10,512,StandardScaler
1024,1.7873473439729837,100,1000,1000,10,512,MinMaxScaler
1025,1.787572057343366,100,1000,1000,10,512,QuantileTransformer
1026,1.787548882947518,100,1000,1000,20,32,StandardScaler
1027,1.7873202491076028,100,1000,1000,20,32,MinMaxScaler
1028,1.7874924795667428,100,1000,1000,20,32,QuantileTransformer
1029,1.7874962897332751,100,1000,1000,20,128,StandardScaler
1030,1.7872820353438998,100,1000,1000,20,128,MinMaxScaler
1031,1.7874925587466406,100,1000,1000,20,128,QuantileTransformer
1032,1.7875030720011278,100,1000,1000,20,512,StandardScaler
1033,1.7872875728252084,100,1000,1000,20,512,MinMaxScaler
1034,1.7875131387790923,100,1000,1000,20,512,QuantileTransformer
1035,1.787483653619619,100,1000,1000,50,32,StandardScaler
1036,1.7872591826932802,100,1000,1000,50,32,MinMaxScaler
1037,1.787418212276807,100,1000,1000,50,32,QuantileTransformer
1038,1.7874148670020238,100,1000,1000,50,128,StandardScaler
1039,1.7872025554072892,100,1000,1000,50,128,MinMaxScaler
1040,1.787406177921885,100,1000,1000,50,128,QuantileTransformer
1041,1.787411246955457,100,1000,1000,50,512,StandardScaler
1042,1.7871924335819245,100,1000,1000,50,512,MinMaxScaler
1043,1.787411673688657,100,1000,1000,50,512,QuantileTransformer
1044,1.7873943676492123,100,1000,500,2,32,StandardScaler
1045,1.78720210543438,100,1000,500,2,32,MinMaxScaler
1046,1.787373919106963,100,1000,500,2,32,QuantileTransformer
1047,1.7873804624347789,100,1000,500,2,128,StandardScaler
1048,1.787206400785991,100,1000,500,2,128,MinMaxScaler
1049,1.7874094708308732,100,1000,500,2,128,QuantileTransformer
1050,1.787421223420502,100,1000,500,2,512,StandardScaler
1051,1.7872280098269264,100,1000,500,2,512,MinMaxScaler
1052,1.7874475822710445,100,1000,500,2,512,QuantileTransformer
1053,1.787424815634799,100,1000,500,10,32,StandardScaler
1054,1.7872180135583424,100,1000,500,10,32,MinMaxScaler
1055,1.7873863418478526,100,1000,500,10,32,QuantileTransformer
1056,1.7873904786922568,100,1000,500,10,128,StandardScaler
1057,1.7872006072042188,100,1000,500,10,128,MinMaxScaler
1058,1.7874039815155789,100,1000,500,10,128,QuantileTransformer
1059,1.7874146613929307,100,1000,500,10,512,StandardScaler
1060,1.787215313118924,100,1000,500,10,512,MinMaxScaler
1061,1.787434345158645,100,1000,500,10,512,QuantileTransformer
1062,1.7874118642161398,100,1000,500,20,32,StandardScaler
1063,1.7871891960394624,100,1000,500,20,32,MinMaxScaler
1064,1.7873571026490698,100,1000,500,20,32,QuantileTransformer
1065,1.7873609115419349,100,1000,500,20,128,StandardScaler
1066,1.7871522406499811,100,1000,500,20,128,MinMaxScaler
1067,1.787357468521107,100,1000,500,20,128,QuantileTransformer
1068,1.7873678088746217,100,1000,500,20,512,StandardScaler
1069,1.7871579130352804,100,1000,500,20,512,MinMaxScaler
1070,1.7873778104756506,100,1000,500,20,512,QuantileTransformer
1071,1.78734917370515,100,1000,500,50,32,StandardScaler
1072,1.7871305224481826,100,1000,500,50,32,MinMaxScaler
1073,1.787285590442685,100,1000,500,50,32,QuantileTransformer
1074,1.7872824241717165,100,1000,500,50,128,StandardScaler
1075,1.7870756090380382,100,1000,500,50,128,MinMaxScaler
1076,1.7872741431626014,100,1000,500,50,128,QuantileTransformer
1077,1.7872791765840916,100,1000,500,50,512,StandardScaler
1078,1.787066012882662,100,1000,500,50,512,MinMaxScaler
1079,1.7872797786779686,100,1000,500,50,512,QuantileTransformer
1080,1.7872626217316103,100,1000,200,2,32,StandardScaler
1081,1.7870751581765072,100,1000,200,2,32,MinMaxScaler
1082,1.787241870376372,100,1000,200,2,32,QuantileTransformer
1083,1.787247857107049,100,1000,200,2,128,StandardScaler
1084,1.7870779622831714,100,1000,200,2,128,MinMaxScaler
1085,1.7872750730790403,100,1000,200,2,128,QuantileTransformer
1086,1.7872858728461882,100,1000,200,2,512,StandardScaler
1087,1.7870975008237733,100,1000,200,2,512,MinMaxScaler
1088,1.7873112438625116,100,1000,200,2,512,QuantileTransformer
1089,1.7872891463377778,100,1000,200,10,32,StandardScaler
1090,1.787087646577047,100,1000,200,10,32,MinMaxScaler
1091,1.7872518303292035,100,1000,200,10,32,QuantileTransformer
1092,1.7872559571050068,100,1000,200,10,128,StandardScaler
1093,1.7870709505973017,100,1000,200,10,128,MinMaxScaler
1094,1.7872693085273998,100,1000,200,10,128,QuantileTransformer
1095,1.787279814285842,100,1000,200,10,512,StandardScaler
1096,1.7870855586876917,100,1000,200,10,512,MinMaxScaler
1097,1.7872991925378543,100,1000,200,10,512,QuantileTransformer
1098,1.787277368539391,100,1000,200,20,32,StandardScaler
1099,1.7870603657126003,100,1000,200,20,32,MinMaxScaler
1100,1.78722416317128,100,1000,200,20,32,QuantileTransformer
1101,1.7872279691622488,100,1000,200,20,128,StandardScaler
1102,1.7870246012260107,100,1000,200,20,128,MinMaxScaler
1103,1.787224796358733,100,1000,200,20,128,QuantileTransformer
1104,1.7872349707594213,100,1000,200,20,512,StandardScaler
1105,1.7870303973162485,100,1000,200,20,512,MinMaxScaler
1106,1.787244907074718,100,1000,200,20,512,QuantileTransformer
1107,1.7872170747930232,100,1000,200,50,32,StandardScaler
1108,1.7870039521182544,100,1000,200,50,32,MinMaxScaler
1109,1.787155253975523,100,1000,200,50,32,QuantileTransformer
1110,1.7871522562413833,100,1000,200,50,128,StandardScaler
1111,1.7869506631982903,100,1000,200,50,128,MinMaxScaler
1112,1.7871443599295278,100,1000,200,50,128,QuantileTransformer
1113,1.787149357954088,100,1000,200,50,512,StandardScaler
1114,1.786941562547922,100,1000,200,50,512,MinMaxScaler
1115,1.7871501236331258,100,1000,200,50,512,QuantileTransformer
1116,1.7871314434266308,100,1000,100,2,32,StandardScaler
1117,1.7869462345722622,100,1000,100,2,32,MinMaxScaler
1118,1.787105680380652,100,1000,100,2,32,QuantileTransformer
1119,1.7871106674013513,100,1000,100,2,128,StandardScaler
1120,1.7869431082852651,100,1000,100,2,128,MinMaxScaler
1121,1.787135597007684,100,1000,100,2,128,QuantileTransformer
1122,1.7871449921176117,100,1000,100,2,512,StandardScaler
1123,1.7869607153216145,100,1000,100,2,512,MinMaxScaler
1124,1.7871684195780568,100,1000,100,2,512,QuantileTransformer
1125,1.7871468272128284,100,1000,100,10,32,StandardScaler
1126,1.7869503967842766,100,1000,100,10,32,MinMaxScaler
1127,1.7871101471711095,100,1000,100,10,32,QuantileTransformer
1128,1.787114098904126,100,1000,100,10,128,StandardScaler
1129,1.7869337171830535,100,1000,100,10,128,MinMaxScaler
1130,1.7871268301398693,100,1000,100,10,128,QuantileTransformer
1131,1.787136789646925,100,1000,100,10,512,StandardScaler
1132,1.7869472954125676,100,1000,100,10,512,MinMaxScaler
1133,1.7871556588230728,100,1000,100,10,512,QuantileTransformer
1134,1.787134465359099,100,1000,100,20,32,StandardScaler
1135,1.7869228569750828,100,1000,100,20,32,MinMaxScaler
1136,1.7870827516555097,100,1000,100,20,32,QuantileTransformer
1137,1.787086560623346,100,1000,100,20,128,StandardScaler
1138,1.786888242983235,100,1000,100,20,128,MinMaxScaler
1139,1.787083656330654,100,1000,100,20,128,QuantileTransformer
1140,1.7870936785765343,100,1000,100,20,512,StandardScaler
1141,1.7868941744283664,100,1000,100,20,512,MinMaxScaler
1142,1.787103564190154,100,1000,100,20,512,QuantileTransformer
1143,1.7870765030224605,100,1000,100,50,32,StandardScaler
1144,1.7868686463472845,100,1000,100,50,32,MinMaxScaler
1145,1.7870163705926825,100,1000,100,50,32,QuantileTransformer
1146,1.7870135389804709,100,1000,100,50,128,StandardScaler
1147,1.7868169208702116,100,1000,100,50,128,MinMaxScaler
1148,1.7870060202409317,100,1000,100,50,128,QuantileTransformer
1149,1.78701099032828,100,1000,100,50,512,StandardScaler
1150,1.7868083094906402,100,1000,100,50,512,MinMaxScaler
1151,1.7870119231612576,100,1000,100,50,512,QuantileTransformer
1152,1.786992715776448,400,50,1000,2,32,StandardScaler
1153,1.786805191776183,400,50,1000,2,32,MinMaxScaler
1154,1.7869577423217708,400,50,1000,2,32,QuantileTransformer
1155,1.786963040684936,400,50,1000,2,128,StandardScaler
1156,1.786802089450849,400,50,1000,2,128,MinMaxScaler
1157,1.786990967760126,400,50,1000,2,128,QuantileTransformer
1158,1.787000893490844,400,50,1000,2,512,StandardScaler
1159,1.7868165453469882,400,50,1000,2,512,MinMaxScaler
1160,1.7870174027387755,400,50,1000,2,512,QuantileTransformer
1161,1.7869931895620188,400,50,1000,10,32,StandardScaler
1162,1.7867915953451068,400,50,1000,10,32,MinMaxScaler
1163,1.7869416596501653,400,50,1000,10,32,QuantileTransformer
1164,1.7869450314915485,400,50,1000,10,128,StandardScaler
1165,1.7867689059364518,400,50,1000,10,128,MinMaxScaler
1166,1.7869581288106926,400,50,1000,10,128,QuantileTransformer
1167,1.7869668829008163,400,50,1000,10,512,StandardScaler
1168,1.786775564202277,400,50,1000,10,512,MinMaxScaler
1169,1.7869758148763764,400,50,1000,10,512,QuantileTransformer
1170,1.7869514303640022,400,50,1000,20,32,StandardScaler
1171,1.7867360278802908,400,50,1000,20,32,MinMaxScaler
1172,1.7868859238535972,400,50,1000,20,32,QuantileTransformer
1173,1.786889808280783,400,50,1000,20,128,StandardScaler
1174,1.7866970382921346,400,50,1000,20,128,MinMaxScaler
1175,1.7868876278556536,400,50,1000,20,128,QuantileTransformer
1176,1.7868959177204151,400,50,1000,20,512,StandardScaler
1177,1.786695874122899,400,50,1000,20,512,MinMaxScaler
1178,1.7868971244690917,400,50,1000,20,512,QuantileTransformer
1179,1.78686573704475,400,50,1000,50,32,StandardScaler
1180,1.7866532157673238,400,50,1000,50,32,MinMaxScaler
1181,1.7867917482089537,400,50,1000,50,32,QuantileTransformer
1182,1.7867893662514465,400,50,1000,50,128,StandardScaler
1183,1.786596224648041,400,50,1000,50,128,MinMaxScaler
1184,1.7867816742580551,400,50,1000,50,128,QuantileTransformer
1185,1.7867835462676278,400,50,1000,50,512,StandardScaler
1186,1.7865784080335163,400,50,1000,50,512,MinMaxScaler
1187,1.7867738065696857,400,50,1000,50,512,QuantileTransformer
1188,1.7867552076830944,400,50,500,2,32,StandardScaler
1189,1.7865722552302143,400,50,500,2,32,MinMaxScaler
1190,1.7867213678483052,400,50,500,2,32,QuantileTransformer
1191,1.7867266960242312,400,50,500,2,128,StandardScaler
1192,1.7865696820626715,400,50,500,2,128,MinMaxScaler
1193,1.7867542755447985,400,50,500,2,128,QuantileTransformer
1194,1.7867641226182085,400,50,500,2,512,StandardScaler
1195,1.7865842531694345,400,50,500,2,512,MinMaxScaler
1196,1.7867805532089798,400,50,500,2,512,QuantileTransformer
1197,1.7867570614143662,400,50,500,10,32,StandardScaler
1198,1.7865603405033006,400,50,500,10,32,MinMaxScaler
1199,1.7867070440673658,400,50,500,10,32,QuantileTransformer
1200,1.7867104894501828,400,50,500,10,128,StandardScaler
1201,1.7865386315684044,400,50,500,10,128,MinMaxScaler
1202,1.7867235851999832,400,50,500,10,128,QuantileTransformer
1203,1.7867322870405604,400,50,500,10,512,StandardScaler
1204,1.7865455820770728,400,50,500,10,512,MinMaxScaler
1205,1.7867413145970017,400,50,500,10,512,QuantileTransformer
1206,1.7867176497370274,400,50,500,20,32,StandardScaler
1207,1.786507412083083,400,50,500,20,32,MinMaxScaler
1208,1.786653969069156,400,50,500,20,32,QuantileTransformer
1209,1.7866579129768014,400,50,500,20,128,StandardScaler
1210,1.7864697708317083,400,50,500,20,128,MinMaxScaler
1211,1.7866560822631377,400,50,500,20,128,QuantileTransformer
1212,1.7866643290197115,400,50,500,20,512,StandardScaler
1213,1.786469072771838,400,50,500,20,512,MinMaxScaler
1214,1.7866658059257248,400,50,500,20,512,QuantileTransformer
1215,1.7866352941011816,400,50,500,50,32,StandardScaler
1216,1.7864278389533443,400,50,500,50,32,MinMaxScaler
1217,1.7865633124285398,400,50,500,50,32,QuantileTransformer
1218,1.7865611321741683,400,50,500,50,128,StandardScaler
1219,1.7863725979264935,400,50,500,50,128,MinMaxScaler
1220,1.7865539103965815,400,50,500,50,128,QuantileTransformer
1221,1.7865558851644945,400,50,500,50,512,StandardScaler
1222,1.7863556216182364,400,50,500,50,512,MinMaxScaler
1223,1.7865466612203909,400,50,500,50,512,QuantileTransformer
1224,1.7865282300472445,400,50,200,2,32,StandardScaler
1225,1.7863494510353894,400,50,200,2,32,MinMaxScaler
1226,1.7864945600632316,400,50,200,2,32,QuantileTransformer
1227,1.786499535247844,400,50,200,2,128,StandardScaler
1228,1.7863460828376705,400,50,200,2,128,MinMaxScaler
1229,1.7865259356528993,400,50,200,2,128,QuantileTransformer
1230,1.78653531165015,400,50,200,2,512,StandardScaler
1231,1.7863596405832296,400,50,200,2,512,MinMaxScaler
1232,1.786551136778481,400,50,200,2,512,QuantileTransformer
1233,1.7865283286131828,400,50,200,10,32,StandardScaler
1234,1.7863362533400748,400,50,200,10,32,MinMaxScaler
1235,1.7864797452776733,400,50,200,10,32,QuantileTransformer
1236,1.786483256197834,400,50,200,10,128,StandardScaler
1237,1.7863154664663703,400,50,200,10,128,MinMaxScaler
1238,1.786496341184595,400,50,200,10,128,QuantileTransformer
1239,1.78650498853473,400,50,200,10,512,StandardScaler
1240,1.786322682396221,400,50,200,10,512,MinMaxScaler
1241,1.7865140980850427,400,50,200,10,512,QuantileTransformer
1242,1.7864911155126162,400,50,200,20,32,StandardScaler
1243,1.7862858031470668,400,50,200,20,32,MinMaxScaler
1244,1.7864291685255436,400,50,200,20,32,QuantileTransformer
1245,1.7864331646964635,400,50,200,20,128,StandardScaler
1246,1.7862494357522345,400,50,200,20,128,MinMaxScaler
1247,1.7864316588161522,400,50,200,20,128,QuantileTransformer
1248,1.7864398599335554,400,50,200,20,512,StandardScaler
1249,1.7862491695862337,400,50,200,20,512,MinMaxScaler
1250,1.7864415858034328,400,50,200,20,512,QuantileTransformer
1251,1.7864119054829586,400,50,200,50,32,StandardScaler
1252,1.7862092828632514,400,50,200,50,32,MinMaxScaler
1253,1.7863418313767367,400,50,200,50,32,QuantileTransformer
1254,1.786339839348809,400,50,200,50,128,StandardScaler
1255,1.7861557000796513,400,50,200,50,128,MinMaxScaler
1256,1.7863330578697247,400,50,200,50,128,QuantileTransformer
1257,1.786335126433597,400,50,200,50,512,StandardScaler
1258,1.7861395135735874,400,50,200,50,512,MinMaxScaler
1259,1.7863263863798915,400,50,200,50,512,QuantileTransformer
1260,1.7863064796682626,400,50,100,2,32,StandardScaler
1261,1.7861298735113111,400,50,100,2,32,MinMaxScaler
1262,1.786269331248042,400,50,100,2,32,QuantileTransformer
1263,1.7862736066167466,400,50,100,2,128,StandardScaler
1264,1.786121991919607,400,50,100,2,128,MinMaxScaler
1265,1.7862976799002588,400,50,100,2,128,QuantileTransformer
1266,1.7863061255126509,400,50,100,2,512,StandardScaler
1267,1.7861337071303167,400,50,100,2,512,MinMaxScaler
1268,1.7863202453086666,400,50,100,2,512,QuantileTransformer
1269,1.7862979098133227,400,50,100,10,32,StandardScaler
1270,1.7861102373649336,400,50,100,10,32,MinMaxScaler
1271,1.7862502102582245,400,50,100,10,32,QuantileTransformer
1272,1.7862536273647596,400,50,100,10,128,StandardScaler
1273,1.786089547356558,400,50,100,10,128,MinMaxScaler
1274,1.786266246241111,400,50,100,10,128,QuantileTransformer
1275,1.7862745486319171,400,50,100,10,512,StandardScaler
1276,1.7860963798955674,400,50,100,10,512,MinMaxScaler
1277,1.786283439539974,400,50,100,10,512,QuantileTransformer
1278,1.786261111015241,400,50,100,20,32,StandardScaler
1279,1.7860605069999742,400,50,100,20,32,MinMaxScaler
1280,1.7862008249257997,400,50,100,20,32,QuantileTransformer
1281,1.7862048732243088,400,50,100,20,128,StandardScaler
1282,1.786025363725176,400,50,100,20,128,MinMaxScaler
1283,1.7862036821311598,400,50,100,20,128,QuantileTransformer
1284,1.7862118418216233,400,50,100,20,512,StandardScaler
1285,1.786025517213293,400,50,100,20,512,MinMaxScaler
1286,1.7862138099951144,400,50,100,20,512,QuantileTransformer
1287,1.7861849265603034,400,50,100,50,32,StandardScaler
1288,1.785986924907153,400,50,100,50,32,MinMaxScaler
1289,1.7861166800998056,400,50,100,50,32,QuantileTransformer
1290,1.7861148702344565,400,50,100,50,128,StandardScaler
1291,1.7859349341436332,400,50,100,50,128,MinMaxScaler
1292,1.786108514131149,400,50,100,50,128,QuantileTransformer
1293,1.7861106746154616,400,50,100,50,512,StandardScaler
1294,1.7859195097343004,400,50,100,50,512,MinMaxScaler
1295,1.786102401657333,400,50,100,50,512,QuantileTransformer
1296,1.7860854412981504,400,100,1000,2,32,StandardScaler
1297,1.7859149706973867,400,100,1000,2,32,MinMaxScaler
1298,1.7860546510674289,400,100,1000,2,32,QuantileTransformer
1299,1.786060034943384,400,100,1000,2,128,StandardScaler
1300,1.785913769610974,400,100,1000,2,128,MinMaxScaler
1301,1.7860866116605827,400,100,1000,2,128,QuantileTransformer
1302,1.7860962176253363,400,100,1000,2,512,StandardScaler
1303,1.7859285806068348,400,100,1000,2,512,MinMaxScaler
1304,1.7861123813166042,400,100,1000,2,512,QuantileTransformer
1305,1.7860908384188556,400,100,1000,10,32,StandardScaler
1306,1.7859074325258522,400,100,1000,10,32,MinMaxScaler
1307,1.786044910739548,400,100,1000,10,32,QuantileTransformer
1308,1.7860485321482502,400,100,1000,10,128,StandardScaler
1309,1.785888333754058,400,100,1000,10,128,MinMaxScaler
1310,1.7860615730831133,400,100,1000,10,128,QuantileTransformer
1311,1.7860701066361309,400,100,1000,10,512,StandardScaler
1312,1.7858960109459798,400,100,1000,10,512,MinMaxScaler
1313,1.7860793455992154,400,100,1000,10,512,QuantileTransformer
1314,1.7860576265811332,400,100,1000,20,32,StandardScaler
1315,1.785861510012875,400,100,1000,20,32,MinMaxScaler
1316,1.785998897126333,400,100,1000,20,32,QuantileTransformer
1317,1.7860029793417758,400,100,1000,20,128,StandardScaler
1318,1.7858274900935085,400,100,1000,20,128,MinMaxScaler
1319,1.7860020575415037,400,100,1000,20,128,QuantileTransformer
1320,1.7860101617242743,400,100,1000,20,512,StandardScaler
1321,1.7858279977136948,400,100,1000,20,512,MinMaxScaler
1322,1.7860123300016468,400,100,1000,20,512,QuantileTransformer
1323,1.7859841931287723,400,100,1000,50,32,StandardScaler
1324,1.785790596680758,400,100,1000,50,32,MinMaxScaler
1325,1.7859176637324163,400,100,1000,50,32,QuantileTransformer
1326,1.785916012465138,400,100,1000,50,128,StandardScaler
1327,1.785740082308538,400,100,1000,50,128,MinMaxScaler
1328,1.7859100320575676,400,100,1000,50,128,QuantileTransformer
1329,1.78591226487786,400,100,1000,50,512,StandardScaler
1330,1.7857253405709408,400,100,1000,50,512,MinMaxScaler
1331,1.785904407709417,400,100,1000,50,512,QuantileTransformer
1332,1.785887931039294,400,100,500,2,32,StandardScaler
1333,1.7857212474763262,400,100,500,2,32,MinMaxScaler
1334,1.7858580391169716,400,100,500,2,32,QuantileTransformer
1335,1.7858634246603726,400,100,500,2,128,StandardScaler
1336,1.7857204190229594,400,100,500,2,128,MinMaxScaler
1337,1.785889665269468,400,100,500,2,128,QuantileTransformer
1338,1.7858991824988713,400,100,500,2,512,StandardScaler
1339,1.7857352579313976,400,100,500,2,512,MinMaxScaler
1340,1.785915234368766,400,100,500,2,512,QuantileTransformer
1341,1.7858942702242504,400,100,500,10,32,StandardScaler
1342,1.7857149074513714,400,100,500,10,32,MinMaxScaler
1343,1.785849558788709,400,100,500,10,32,QuantileTransformer
1344,1.785853218792484,400,100,500,10,128,StandardScaler
1345,1.785696559647726,400,100,500,10,128,MinMaxScaler
1346,1.7858662129524154,400,100,500,10,128,QuantileTransformer
1347,1.785874680192521,400,100,500,10,512,StandardScaler
1348,1.7857044139738032,400,100,500,10,512,MinMaxScaler
1349,1.785883953650404,400,100,500,10,512,QuantileTransformer
1350,1.7858628130165788,400,100,500,20,32,StandardScaler
1351,1.785670987660873,400,100,500,20,32,MinMaxScaler
1352,1.7858055636923218,400,100,500,20,32,QuantileTransformer
1353,1.785809673304581,400,100,500,20,128,StandardScaler
1354,1.7856380283304574,400,100,500,20,128,MinMaxScaler
1355,1.7858089992208024,400,100,500,20,128,QuantileTransformer
1356,1.7858170452009434,400,100,500,20,512,StandardScaler
1357,1.785638860181073,400,100,500,20,512,MinMaxScaler
1358,1.7858193950069203,400,100,500,20,512,QuantileTransformer
1359,1.785791968021655,400,100,500,50,32,StandardScaler
1360,1.7856025851629145,400,100,500,50,32,MinMaxScaler
1361,1.7857270729893615,400,100,500,50,32,QuantileTransformer
1362,1.785725568658243,400,100,500,50,128,StandardScaler
1363,1.7855534700968532,400,100,500,50,128,MinMaxScaler
1364,1.785719938191361,400,100,500,50,128,QuantileTransformer
1365,1.785722235371647,400,100,500,50,512,StandardScaler
1366,1.7855393677216884,400,100,500,50,512,MinMaxScaler
1367,1.7857147666311786,400,100,500,50,512,QuantileTransformer
1368,1.7856983768303858,400,100,200,2,32,StandardScaler
1369,1.7855351503141943,400,100,200,2,32,MinMaxScaler
1370,1.7856685135440518,400,100,200,2,32,QuantileTransformer
1371,1.7856735528089065,400,100,200,2,128,StandardScaler
1372,1.785533492684714,400,100,200,2,128,MinMaxScaler
1373,1.7856986980406746,400,100,200,2,128,QuantileTransformer
1374,1.785707768899241,400,100,200,2,512,StandardScaler
1375,1.7855473335494985,400,100,200,2,512,MinMaxScaler
1376,1.785723230476196,400,100,200,2,512,QuantileTransformer
1377,1.7857028178150365,400,100,200,10,32,StandardScaler
1378,1.7855273257071484,400,100,200,10,32,MinMaxScaler
1379,1.7856592657180317,400,100,200,10,32,QuantileTransformer
1380,1.7856629597591789,400,100,200,10,128,StandardScaler
1381,1.7855096888292086,400,100,200,10,128,MinMaxScaler
1382,1.7856759032288736,400,100,200,10,128,QuantileTransformer
1383,1.7856843039959218,400,100,200,10,512,StandardScaler
1384,1.7855177043562431,400,100,200,10,512,MinMaxScaler
1385,1.7856936046520515,400,100,200,10,512,QuantileTransformer
1386,1.7856730153482336,400,100,200,20,32,StandardScaler
1387,1.785485299361528,400,100,200,20,32,MinMaxScaler
1388,1.7856171786639592,400,100,200,20,32,QuantileTransformer
1389,1.7856213116693849,400,100,200,20,128,StandardScaler
1390,1.785453348087073,400,100,200,20,128,MinMaxScaler
1391,1.785620869282613,400,100,200,20,128,QuantileTransformer
1392,1.7856288566340648,400,100,200,20,512,StandardScaler
1393,1.785454482416012,400,100,200,20,512,MinMaxScaler
