StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
DWS,158197200,188691600,.9377260000,2.2988505000,1.1180000000,10.0160000000,.0445200000,.0997500050,.0710300000,.1077200000,168703008,1.2800000000,.0500000000,25277000,18838710,7510000,.0570000000,14358000,.1090000000,44852000,65.1350000000,1.0720000000,.5220000000,23979000,24409568,.1111111640,1.2000000000,.5450000000,1.1978226000,1.0844566000,102584,0,131831000,70843519
DXN,16974562,28457136,3.2658014000,1.1428572000,5.4750000000,-4.1040000000,-2.4223400000,-1.6550400000,-.1985000000,-.7919100000,5197671,.0110000000,31.8620000000,1410502,-6934170,-12590529,-.0260000000,3606028,.0030000000,15254321,102.2150000000,1.5650000000,.0140000000,-6030563,-6073373,-.6444444700,.0490000000,.0080000000,.0170000000,.0210181160,2420870,2569533,1060910016,826196620
ECG,19072750,19072750,,1.4761904000,,,-.3450400200,.0000000000,-.0836800040,,,,.2130000000,62966834,,,-.0230000000,,,,,.9670000000,.0210000000,,,-.3673469400,.0490000000,.0120000000,.0275483880,.0217173920,24866,10300,615249984,25902025
ECS,23349186,23024422,25.4036270000,4.6000000000,25.0500000000,-11.3380000000,.0000000000,-2.2336900000,-.3863800200,-1.5122000000,919128,.0020000000,,222587,-2030665,-4569470,-.0090000000,1904014,.0040000000,2104,.0420000000,7.7030000000,.0100000000,-2925617,-3478398,-.0416666870,.0750000000,.0150000000,.0456774200,.0305760880,15200159,5924316,585995008,316282640
ELO,568776448,447636512,11.3639370000,3.1724796000,8.9440000000,-23.2670000000,-.3719400200,-.4369500000,-.0768200000,-.1586700000,50051000,.6840000000,.1790000000,42071000,-19239000,-18616000,-.2540000000,139887008,1.6330000000,18747000,10.4590000000,3.0960000000,2.0930000000,6418000,-9462500,-.0473457570,8.3900000000,3.6600000000,6.6471877000,6.1077700000,207888,173172,86416200,39434030
ELS,59337188,45978008,76.4132600000,23.4210530000,59.2100000000,-14.1190000000,.0000000000,-4.3002000000,-.5648600000,-1.3122001000,776530,.0080000000,-.5920000000,451165,-3256548,-3402376,-.0340000000,1786809,.0170000000,142429,7.0580000000,2.6330000000,.0190000000,-2412684,-1378888,.1558442100,.7300000000,.2100000000,.4337096800,.5175307000,285300,200692,133342000,53823998
EML,1393037824,478557536,11.5166120000,3.1402936000,3.9560000000,33.2170000000,-.0484000000,.0522499980,.0033200000,-.0200100000,120959000,.3980000000,.2360000000,88075000,14407000,-5854000,-.0190000000,951788032,2.6450000000,44998000,10.2040000000,.7550000000,1.2260000000,22070000,1041755008,-.2538759700,5.7000000000,1.2000000000,4.0025000000,3.4403598000,2325699,1406338,361828000,299853976
EOL,157294096,156968736,7.7469510000,8.4103260000,7.7310000000,48.9000000000,.0811200100,.1456400000,.0653400000,.1190499960,20304000,.9110000000,.0960000000,8032000,3210000,1647000,.0730000000,3534000,.1380000000,2109000,11.2830000000,.8610000000,.7360000000,5060000,4821750,.7685715000,6.6000000000,1.4000000000,6.1104840000,4.6677175000,13239,6998,25809100,6011030
EPD,112211400,136061472,.6774031500,1.6393443000,.8210000000,16.9750000000,.0371000020,.0387800000,.0345200000,.0944100000,165649360,1.0360000000,-.0700000000,26237534,8015259,6145986,.0370000000,6316968,.0390000000,30431582,44.5690000000,1.2390000000,.4270000000,23811272,9662675,.7948718000,.7700000000,.2100000000,.6776613000,.5732789600,189699,113110,160302000,138457469
ESK,86818600,77318432,15.8457020000,,14.1120000000,141.3500000000,-.4144900000,.0779300000,.0477099980,,5479000,.0490000000,.4000000000,3285000,547000,-2271000,-.0200000000,1480000,.0130000000,3042000,,.5660000000,-.0100000000,1799000,534000,3.1875000000,3.7000000000,.1200000000,.6393548000,.6632971000,136032,46816,129580000,24331384
EVS,169313120,148824176,7.2075740000,1.3414634000,6.3350000000,-8.5560000000,-.7762999500,-.7826800000,-.1329100000,-.2636900000,23491000,.0380000000,5.9500000000,7028000,-17394000,-18236000,-.0290000000,24656000,.0240000000,4407000,3.4980000000,1.6570000000,.1230000000,-11259000,-1346875,-.2826087000,.2550000000,.0700000000,.1780645300,.1823369600,872002,896795,1026140032,795637865
FCL,1085878784,1051138432,,,,,-.0025900000,.0000000000,.0134900000,-.0042900000,,,.4170000000,58460103,,,,,,,9.3480000000,2.2390000000,,,,.1250000000,5.7500000000,2.1600000000,3.6980646000,4.3704348000,444703,285167,301632992,100704903
FCT,112409616,95279200,13.6206530000,7.0833335000,11.5450000000,-6.5000000000,-1.6694100000,-1.8022100000,-.4513499700,-1.2321000000,8252880,.0250000000,-.1060000000,4481881,-14659225,-13777481,-.0420000000,15281338,.0240000000,464271,3.0230000000,2.2260000000,.0240000000,-8700779,-8618555,.3600000000,.2000000000,.0544440000,.1641935600,.1377572400,778505,1309679,661233024,489798857
FGO,3557280,2398186,88.3862150000,3.0000000000,59.5870000000,-5.0070000000,.0000000000,-12.8294500000,-.0905099960,-.2903100000,40247,.0000000000,,-149251,-478950,-879893,-.0030000000,1522261,.0010000000,0,,3.7430000000,.0010000000,-3695797,-280479,.7500000000,.0045000000,.0010000000,.0033870968,.0028079710,1965243,2118799,1185760000,642292426
FZO,186916592,156060128,36.7210700000,32.3333360000,30.6590000000,-11.4180000000,.0000000000,-3.4666800000,-.7581800000,-2.8550298000,5090173,.0220000000,.3280000000,2841680,-13667423,-17617120,-.0750000000,5807193,.0180000000,1654777,37.5520000000,1.4480000000,.0150000000,-8276974,-5484293,2.1290324000,.6350000000,.0630000000,.4659677400,.4629710000,920582,979571,385395008,206251347
GOO,6285675,8297152,14.3396600000,,18.9280000000,-4.7330000000,.0000000000,-4.2013000000,-1.0486500000,-3.5903400000,438342,.0030000000,-.8120000000,-698224,-1753163,-2693393,-.0200000000,178526,.0010000000,0,,1.0010000000,.0000000000,-1408174,-594309,.0000000000,.0570000000,.0570000000,.0570000000,.0570000000,0,0,148696000,66388354
GSW,60299120,33457088,2.4156003000,1.2173913000,1.3400000000,-1.0740000000,-1.2552900000,-1.3604300000,-.2745800000,-.5036800000,24962376,.1320000000,12.9330000000,11923291,-31143052,-31335070,-.1660000000,33949124,.1770000000,1628662,3.2320000000,2.4180000000,.2300000000,-26790436,-18888792,-.3404255500,.9650000000,.2150000000,.3075000000,.4977305000,158805,85677,215354000,73566248
GTK,123420216,122812816,,.8277926000,,,-.3153800000,.0000000000,-.0007200000,-.1770800000,,,-.1280000000,12991000,,,.1100000000,,,,11.0050000000,1.2840000000,1.5040000000,,,-.3647959200,2.3000000000,.7700000000,1.3487097000,1.3184782000,55014,46770,98644800,58750889
HRL,71597664,72918696,2.1773370000,2.6851850000,2.2180000000,14.7350000000,.0210700020,.0802700100,.0446800000,.0261800010,32883136,.0660000000,.0050000000,10891546,4948599,692969,.0010000000,3747000,.0080000000,5068000,19.0200000000,1.0030000000,.0540000000,8823486,6249682,.2083333700,.1800000000,.0690000000,.1375806500,.1156231900,278105,143215,493776992,341165505
HSC,30187840,25017086,10.9251585000,8.0000000000,9.0540000000,-9.5690000000,-1.3836999000,-1.0384400000,-.4477500000,-1.7516200000,2763149,.0020000000,36.6190000000,-1334492,-2614491,-3823381,-.0030000000,2042524,.0010000000,253427,9.6620000000,1.8680000000,.0020000000,-2212608,-1846739,1.4615386000,.0230000000,.0020000000,.0166129040,.0153369570,7602144,5530088,1886739968,1166001917
HSN,769367616,902154112,2.5529090000,3.0376763000,2.9940000000,21.3590000000,.0854700000,.1257000000,.0432900000,.1027499960,301368992,1.5220000000,.3210000000,105250000,42237000,25757000,.1290000000,44492000,.2240000000,179488000,71.0860000000,1.6120000000,1.2740000000,69629000,49170476,.0720222000,4.4200000000,2.6200000000,3.7987500000,3.7041008000,352831,125322,198803008,158329941
HTG,201439552,187496336,17.4205700000,14.1379310000,16.2150000000,-34.1080000000,-.5318300000,-.5216800000,-.2720000000,-.7869500000,11563315,.0350000000,539.1580000000,4627478,-5497087,-6016328,-.0190000000,11323888,.0240000000,6782688,53.6510000000,2.6420000000,.0290000000,-1077315,2273470,5.9491525000,.5000000000,.0550000000,.3472580600,.3129710300,747404,1260149,491316000,253817421
HWH,12826142,9392850,18.8655240000,4.0833330000,13.8160000000,-3.8200000000,.0000000000,-3.7913000000,-.6410600500,-2.0182500000,679872,.0030000000,-.4120000000,-674361,-2458664,-2683801,-.0120000000,3477104,.0130000000,43826,1.4030000000,3.5240000000,.0120000000,-1103690,119063,.3999999800,.0720000000,.0110000000,.0470322600,.0469710160,765464,1676487,261758000,127028401
HYD,42258060,28931974,2.6597693000,8.9655170000,1.8210000000,-22.9150000000,-.2026400000,-.0904200000,-.0605999980,-1.8758800000,15887867,.2150000000,-.0540000000,14311229,-1262587,-3219461,-.0430000000,1690194,.0210000000,9920379,432.0780000000,1.2100000000,.0290000000,-1316565,-211351,.1063829660,.8100000000,.0730000000,.2553225800,.2676630300,307051,646111,162531008,53768118
IAM,7744560,7925467,48.3657150000,,49.4960000000,-9.2050000000,.0000000000,-5.3808100000,-1.1281900000,-303.4365500000,160125,.0000000000,-.6700000000,160125,-860966,-1052318,-.0010000000,85747,.0000000000,266667,,.1880000000,.0000000000,-943828,-610844,3.0000000000,.0040000000,.0010000000,.0040000000,.0024042553,0,0,1936140032,1543430263
ICE,18500400,15563485,15.6637560000,5.8695655000,13.1770000000,-3.8660000000,-2.7175900000,-3.4683301000,-.7951400000,-1.9344700000,1181096,.0100000000,-.3140000000,-2049733,-4026048,-3209738,-.0260000000,2641715,.0190000000,15836,.5670000000,3.0060000000,.0230000000,-2939584,-2406199,-.4130434400,.3200000000,.1050000000,.1553225800,.1472826200,102971,234437,137040000,32293498
ICU,37304500,,,,,,,,,,,,,1645237,,,,,,,,,,,,,.2800000000,.0040000000,.1832857100,.0758732400,20405161,9681813,,
ID8,20491786,14632515,18.7723870000,10.3846160000,13.4050000000,-2.0510000000,.0000000000,-6.6263900000,-.9515400000,-2.2050000000,1091592,.0190000000,.6100000000,-1821910,-7135424,-7074479,-.1220000000,1411309,.0130000000,1323748,125.1030000000,1.3380000000,.0130000000,-4657603,-2267779,-.5500000000,.4900000000,.0800000000,.1561290300,.1646376800,970952,883478,151791008,79358654
IFM,681018880,581593600,7.1975617000,4.4053397000,6.1470000000,23.1620000000,.1961100000,.2565300000,.1066500000,.1699500100,94618000,.2900000000,.0570000000,94618000,25110000,18556000,.0570000000,103919000,.2780000000,5872000,3.8050000000,5.8120000000,.4120000000,38708000,11446625,-.0902255200,2.2000000000,1.2000000000,1.8815625000,1.7568345000,544233,270770,375216992,324010695
IHR,95803400,66580316,76.6138500000,17.2500000000,53.2440000000,-14.1910000000,.0000000000,-3.7728202000,-.3701599800,-1.2069900000,1250471,.0070000000,2.4080000000,-1420949,-4691686,-4820837,-.0280000000,2790577,.0140000000,2645193,67.2340000000,1.6600000000,.0200000000,-2012572,-1994301,2.7096772000,.5900000000,.0300000000,.4361290300,.2667381800,536959,683265,277691008,106337557
IKE,138378304,141117584,,,,,-.7849500000,.0000000000,-.2005600000,-.4030300000,,,-.1600000000,6960000,,,,,,,2.3710000000,6.1690000000,,,,.2356321800,1.2400000000,.6000000000,1.0387096000,.9619038000,81877,9589,132325000,50672373
IOD,94241728,91685680,111.4208150000,165.0000000000,108.3990000000,-36.7410000000,-2.8621100000,-2.9592898000,-2.3760800000,-11.5047800000,845818,.0020000000,.3380000000,-362008,-2495458,-2420824,-.0040000000,738761,.0010000000,107785,20.8670000000,2.0870000000,.0010000000,-1615260,-780665,-.0294117330,.1950000000,.0550000000,.1617741900,.1637318900,121098,90388,571161984,220071719
IP1,14331501,13265557,9.5917160000,4.1666665000,8.8780000000,-5.1760000000,-2.4535700000,-2.4931300000,-.4781900000,-1.0839200000,1494154,.0050000000,-.3220000000,990175,-2563031,-3666012,-.0120000000,990954,.0020000000,750000,35.1880000000,.7400000000,.0060000000,-1474061,-837305,2.5714285000,.0550000000,.0030000000,.0287419350,.0313333350,1600783,1602162,573260032,396961766
IRE,1933260032,1994523008,3.5943286000,3.4153006000,3.7080000000,18.2010000000,.1135999900,.1700799900,.0660300000,.1274800000,537864000,3.0910000000,.1200000000,153577000,109586000,61099000,.3500000000,99964000,.5310000000,211667008,38.3940000000,1.6600000000,2.9280000000,114473000,99606872,-.2690058400,14.3600000000,8.2900000000,10.3963630000,10.1839285000,555528,399243,193326000,187483680
IRI,439046272,440015552,3.9584744000,5.3125000000,3.9670000000,12.9800000000,.2168700100,.2951200000,.1614900100,.3157700000,110913000,.6450000000,.1440000000,110913000,33899000,24054000,.1390000000,9744000,.0570000000,11514000,13.9530000000,1.8380000000,.4800000000,24152000,12474875,-.1237114100,4.9200000000,2.1900000000,2.7271874000,3.5628057000,535743,299017,172175008,114952667
ISD,26160420,58939000,.2372741100,.5462184500,.5350000000,4.8250000000,-.0987300000,.0318400000,.0160300000,-.2056000000,110254000,.5510000000,-.1090000000,30965000,12216000,-10885000,-.0540000000,16118000,.0810000000,49057000,102.9050000000,1.0200000000,.2380000000,16202000,10563250,-.5000000000,.2950000000,.1050000000,.1275806400,.1648550800,1063308,539035,201234000,137536001
ISX,1169477888,1154475648,37.4368600000,59.4444500000,36.9570000000,811.6070000000,.0498200000,.0382800000,.0105800000,.0998900000,31238676,.0290000000,20.8140000000,16848862,1422457,1556413,.0010000000,17703578,.0160000000,2259271,11.4590000000,1.1500000000,.0180000000,4368817,5561332,.3209877000,1.7650000000,.6600000000,1.0700000000,1.0700000000,0,0,1095449984,336379339
IVO,3800975,14577984,1.7687180000,,6.7840000000,-3.0090000000,-2.9450900000,-2.2619800000,-1.7500701000,,2149000,.0140000000,-.3360000000,-2621000,-4844000,-6329000,-.0420000000,5000,.0000000000,10782000,,.1430000000,-.1050000000,-1021000,-886875,.0000000000,.0250000000,.0250000000,.0250000000,.0250000000,0,0,152039008,103161741
IXU,66521468,19655084,751.6550000000,19.0000000000,222.0910000000,-4.9640000000,.0000000000,-45.1403700000,-1.2174801000,-2.7169700000,88500,.0000000000,-.2550000000,85759,-3959903,-3774992,-.0190000000,1537365,.0070000000,22634,1.8890000000,3.6120000000,.0050000000,-3577715,-2371941,.5833334000,.1150000000,.0112500000,.0790322600,.0587681160,1039575,3047422,700225984,122123092
JAN,127446888,118002944,5.8242800000,3.9802635000,5.3930000000,-86.8950000000,-.0992599950,-.0683700000,-.0222499990,-.0760099960,21882000,.1220000000,-.2760000000,10036000,-1358000,-2172000,-.0120000000,11108000,.0530000000,2271000,7.1100000000,1.7200000000,.1520000000,7523000,-1085875,.3152173800,.6400000000,.2400000000,.5762903000,.4352536200,270012,169926,210656000,113851951
JCS,10506977,8124218,.9370008000,2.1333334000,.7250000000,-28.0320000000,-.0266500000,-.0434100000,-.0232100000,-.0585300030,11213413,.0340000000,-.2610000000,9506087,-289823,-298804,-.0010000000,4369625,.0130000000,2002422,40.3760000000,1.3270000000,.0150000000,280577,1152,.1851852000,.0380000000,.0210000000,.0297419350,.0298913050,180062,287192,328343008,84288730
K2F,34267580,28585872,6.1175930000,20.0000000000,5.1030000000,-13.6190000000,-.5946600000,-.3789600000,-.3053400000,-2.0780800000,5601481,.0690000000,.5050000000,2302506,-2098986,-3330987,-.0410000000,2928699,.0320000000,100201,6.5900000000,1.2340000000,.0170000000,-520399,798966,.4166667500,.4200000000,.1250000000,.3369355000,.3421920200,237668,431271,100787000,42422334
KNM,18776692,13672253,115.6855600000,4.7499995000,84.2360000000,-3.8050000000,.0000000000,-22.2096900000,-1.0249200000,-2.6651200000,162308,.0000000000,9.5000000000,-870619,-3593628,-3201773,-.0040000000,1114130,.0010000000,0,,1.6030000000,.0040000000,-2702057,-2163997,.0000000000,.0280000000,.0070000000,.0172419360,.0179384050,1817172,3097269,988246976,620823540
KNO,27986312,22560208,7.1626606000,9.7058820000,5.7740000000,-27.8400000000,-.2324900000,-.2276000100,-.1076099950,-.3025500000,3907251,.0270000000,-.0110000000,478074,-810361,-908391,-.0060000000,2335909,.0160000000,338246,13.0540000000,2.0890000000,.0170000000,-477607,-201052,.9879520000,.2200000000,.0250000000,.1593548400,.1233768100,466636,590006,169614000,84118891
KSS,94148064,62910224,,,,,.0000000000,.0000000000,-.3997900000,-1.4971700000,,,,-1686430,,,,,,,364.3610000000,.5760000000,-.0060000000,,,.7352940000,.9250000000,.1500000000,.5864516000,.4705797000,666879,526385,159572992,46327516
KTE,14130878,13014427,,2.0434783000,,-186.2210000000,.0000000000,.0000000000,-.0091200000,.0326000000,,,,,-69887,174460,.0010000000,1116459,.0040000000,0,,1.1380000000,.0230000000,-64621,-56679,6.8333330000,.0670000000,.0040000000,.0414193530,.0256014480,2684018,1136736,300656992,168527353
KYK,24069498,14575983,10.0319040000,1.3725490000,6.0750000000,-3.0420000000,-2.0455298000,-2.0094400000,-.2105100000,-.3801100300,2399295,.0110000000,.1620000000,-1816360,-4791332,-4907827,-.0220000000,6658129,.0220000000,57265,.3720000000,4.9660000000,.0510000000,-4620988,-2674885,-.1666666300,.1100000000,.0350000000,.0764838700,.0797101500,769081,993201,343849984,183261411
INP,22983362,21762100,.5445649000,3.2000003000,.5160000000,-1.5390000000,-.5843400000,-.3473500000,-.2505700000,-2.7566102000,42205000,.1400000000,-.0240000000,1288000,-14139000,-24662000,-.0820000000,6325000,.0100000000,7097000,113.6250000000,.5610000000,.0100000000,-13788000,-12872875,.6000001400,.0590000000,.0080000000,.0279677440,.0289565210,378195,146347,718230016,109371538
LME,398126400,367136864,7.5214690000,15.0943400000,6.9360000000,-324.9000000000,-.0376700000,-.0391100000,-.0343600030,-.1726100000,52932000,.3190000000,.2430000000,35754000,-1130000,-35122000,-.2210000000,28396000,.1160000000,3251000,12.5370000000,1.7190000000,.1060000000,2077000,481250,-.1256830700,2.1750000000,1.2000000000,1.5892742000,1.6023731000,77610,37751,248828992,99727855
LNK,2557075456,3538378752,2.0782456000,1.3266723000,2.8760000000,23.3000000000,-.0942700000,.0711200000,.0115699990,-.0560099970,1230401024,2.3140000000,-.1200000000,624492000,151864992,-115996000,-.2180000000,264092000,.4980000000,1262897024,65.9380000000,1.1910000000,3.6030000000,189608000,94141000,-.2600619200,6.6500000000,2.6400000000,5.0512500000,4.5758270000,2845033,2533593,534952992,509629298
LNU,63173460,54468472,949.6484000000,14.0000000000,818.7920000000,-7.7230000000,.0000000000,-114.4352800000,-.8829599600,-1.5821401000,66523,.0000000000,-.7410000000,-1721102,-7052398,-7820189,-.0070000000,1597029,.0010000000,77122,1.7590000000,5.5820000000,.0030000000,-7217631,-4411156,.5555554600,5.4000000000,.0070000000,.2092903300,.0689021700,10988282,5049853,1504130048,970931803
LVT,189530048,150056128,5.0152955000,2.1875000000,3.9710000000,-5.7750000000,-.8363099700,-.7940799600,-.1798200000,-.5075400000,37790404,.0480000000,.6000000000,37790403,-25984428,-31604440,-.0400000000,37791312,.0430000000,4854727,5.8000000000,1.7270000000,.0960000000,-9250456,-5105184,-.1250000000,.3850000000,.1100000000,.2340322600,.2336594200,1685376,2440752,902524032,571730253
MBM,10630998,14514703,3.1025298000,,4.2360000000,-6.9230000000,-2.5808400000,-.6183200000,-.2506700000,,3426558,.0130000000,-.4540000000,1831016,-2096482,-8843406,-.0330000000,69118,.0000000000,3543260,,.1270000000,-.0220000000,-3070663,-2752851,.0000000000,.0420000000,.0420000000,.0420000000,.0420000000,0,0,294600992,107676662
MNW,11339700,,,,,,,,,,,,,-1473590,,,,,,,,,,,,,.0290000000,.0040000000,.0100000000,.0136397850,4240782,0,,
MOB,22182582,19420902,7.7039090000,6.6153846000,6.7450000000,-5.4730000000,-1.2042300000,-1.2491800000,-.2884799800,-.7004599600,2879393,.0110000000,-.3140000000,2421420,-3548407,-3467465,-.0130000000,3661026,.0140000000,899371,27.4880000000,3.6030000000,.0130000000,-2927784,-1616279,-.1399999900,.2000000000,.0480000000,.0853870960,.0907898550,207282,170649,257936992,128529865
MOQ,30168880,27511898,.4628151700,2.8813560000,.4220000000,-11.5670000000,-.2223000000,-.0457600020,-.0554800000,-.9109100000,65185592,.3730000000,-.0210000000,14548054,-2378452,-14490519,-.0830000000,5015506,.0280000000,2358585,22.4140000000,.8170000000,.0590000000,3556179,5698011,-.2916666300,.2400000000,.0500000000,.1674193600,.1593478300,18616,25469,177464000,56385523
MP1,2086232064,1921054720,35.9447300000,9.7469260000,33.0990000000,-57.5480000000,-.8209899700,-.7615800000,-.1472999900,-.2953900000,58040000,.4080000000,.6190000000,29518000,-33382000,-47650000,-.3350000000,167210000,1.0900000000,21243000,10.0190000000,7.5040000000,1.3830000000,-20570000,-35331876,.2412523000,17.6700000000,6.1100000000,13.5565620000,14.4297840000,730751,607340,154764992,133079087
MSL,41158876,40588272,1.6425444000,2.9069767000,1.6200000000,-13.9530000000,-.6545600000,-.2519000200,-.1121900000,-.8455500000,25058000,.0860000000,-.1240000000,18436000,-2909000,-16402000,-.0560000000,3806000,.0120000000,4112000,29.6150000000,.9570000000,.0430000000,-2123000,-581546,,.1250000000,.1250000000,,,,,329271008,195916848
MTL,3642390,3997435,65.5943760000,,71.9880000000,,.0000000000,-36.1632500000,-1.4436500000,,55529,.0000000000,,55529,,-2081842,-.0010000000,44953,.0000000000,400000,,.0580000000,-.0010000000,-1650880,-1012350,.0000000000,.0010000000,.0010000000,.0010000000,.0010000000,0,0,3642390016,1778250554
MYQ,145073920,130030296,912.4433000000,282.5000000000,817.8260000000,-22.0890000000,.0000000000,-37.2676900000,-1.3260400000,-10.6723995000,158995,.0020000000,,-3740437,-5886666,-5396512,-.0520000000,627304,.0050000000,1393599,301.3150000000,.6010000000,.0040000000,-2697264,-1690036,5.1081080000,1.4950000000,.0650000000,1.2079033000,.8726992600,594397,741538,128384000,54155898
PPH,1698681600,1725876480,10.6779580000,23.6923080000,10.8490000000,45.4790000000,.1440800000,.2183900000,.2115800100,.3908800200,159083008,.1440000000,.5110000000,85006000,37949000,22920000,.0210000000,23111000,.0210000000,50965000,70.5690000000,.8110000000,.0650000000,41602000,31063124,.4460092800,2.2725000000,.6000000000,1.6162903000,1.8410689000,2137727,1764188,1102610048,810386742
PRO,42246468,38934596,3.0728430000,4.0740743000,2.8320000000,-161.1360000000,-.4003900300,-.0888900000,-.0356800000,-.4254100000,13748332,.2150000000,.0800000000,5269944,-241625,-5504703,-.0860000000,4398723,.0690000000,1387749,13.8200000000,1.1550000000,.1620000000,1158619,899746,-.1258277900,.9100000000,.2500000000,.6888709700,.6199637700,42539,25789,64009800,32669807
NET,116943048,109830912,22.2609420000,,20.9070000000,-8.9740000000,.0000000000,-2.3413200000,-.5684300000,,5253284,.0030000000,10.1230000000,5253284,-12238868,-23957946,-.0130000000,4123199,.0020000000,14396666,2024.4060000000,.3450000000,.0000000000,-8888157,-4677455,-.4534884000,.0990000000,.0350000000,.0518064500,.0631449300,6671479,6099971,2488150016,1621401754
NNT,109009920,109010176,,,,,.0069700005,.0000000000,.0119100000,.0038700000,,,-.0780000000,187964091,,,,,,,38.6640000000,1.5000000000,,,,.3428571200,.1200000000,.0410000000,.0867096800,.0898985500,118697,158027,1159680000,296009025
NOV,55653464,60354040,4.6936690000,,5.0900000000,-12.2900000000,-.9243600000,-.4598699800,-.1380400000,-3.8883700000,11857135,.0690000000,.3740000000,-2512147,-4910981,-10960326,-.0640000000,3159878,.0140000000,8122970,,.8990000000,-.0030000000,-1237067,258955,.2894737700,.4200000000,.0830000000,.2495161300,.2480797000,543828,906206,227156992,87856825
NTO,604274688,551183488,15.8869140000,18.4117660000,14.4910000000,-93.3580000000,-.1897100000,-.1579800100,,,38036000,.2820000000,.1420000000,32022000,-5904000,-7216000,-.0540000000,43947000,.2320000000,2259000,7.0240000000,2.1450000000,.1700000000,624000,,.9685535400,3.6600000000,.7300000000,3.1232257000,2.7551448000,701499,706745,193059008,101132893
NUH,77527808,59296924,44.5681230000,9.0000010000,34.0880000000,-4.4460000000,.0000000000,-7.8550000000,-.6396700000,-1.3820900000,1739535,.0020000000,-.5330000000,47746,-13337836,-11690733,-.0110000000,4430710,.0030000000,2536114,40.7760000000,1.6280000000,.0050000000,-5433327,-5972026,.8000001000,.0660000000,.0100000000,.0469032270,.0482318850,4507756,7159861,1722840064,1037984977
NVU,9056004,5535264,148.4031200000,3.8666666000,90.7080000000,-1.7360000000,.0000000000,-53.5056880000,-.5093400000,-.9414300000,61023,.0000000000,2.0210000000,-354782,-3189128,-3373018,-.0250000000,2195407,.0170000000,43919,2.2160000000,4.3290000000,.0150000000,-2626328,-1486337,.7058822000,.2250000000,.0250000000,.0625161300,.0647826100,892154,2086198,156139008,69233778
NXT,5297314304,5260670976,26.3839380000,3.1351352000,26.2010000000,53.8950000000,-.2249900100,.1691500100,.0094599990,-.0353100000,200778000,.5600000000,.2310000000,128711000,97609000,-45174000,-.1260000000,892939008,1.9620000000,875070976,51.9800000000,2.5240000000,3.7000000000,53944000,-353308384,.5446071600,14.1000000000,6.4400000000,11.9627280000,12.0827140000,1835179,1238896,456664992,449444842
OCL,1280887296,1235622400,18.2879400000,36.0158300000,17.6420000000,77.7220000000,.1574100000,.2018000000,.1004399960,.3366800000,70040000,.7520000000,.1180000000,66872000,15898000,11025000,.1160000000,51048000,.5470000000,12745000,36.0610000000,1.2440000000,.3790000000,29153000,26062624,1.0713200000,14.8100000000,4.0500000000,13.1090330000,12.3505790000,92849,193527,93837904,20634792
ODA,23699520,20047826,12.9190710000,2.8125000000,10.9280000000,-8.3650000000,.0000000000,-1.3172600000,-.1336700000,-.6955899600,1834460,.0170000000,,-316280,-2396693,-6739295,-.0630000000,1530549,.0130000000,691439,9.3630000000,2.6930000000,.0640000000,-1790473,-1302655,-.0270270100,.2100000000,.0890000000,.1759677400,.1362391300,32925,85650,131664000,57090958
OIL,65640296,53185388,34.6735340000,36.6666680000,28.0940000000,-32.9340000000,-.9325200000,-.9005300400,-.3005900000,-.8075499500,1893095,.0040000000,.9680000000,1489697,-1614918,-1765353,-.0040000000,526361,.0010000000,1156080,74.6660000000,2.0160000000,.0030000000,-1396563,-849157,2.1428570000,.1650000000,.0130000000,.1150000000,.0946666700,507767,668476,596729984,288573617
OLL,33625124,23147170,18.4567950000,5.3947370000,12.7050000000,-5.1480000000,.0000000000,-2.5028600000,-.6740100400,-3.4950700000,1821829,.0130000000,.2780000000,-3394474,-4496335,-7632672,-.0550000000,5922838,.0420000000,412065,7.6570000000,4.1840000000,.0380000000,-4433233,-575513,.1081080400,.4100000000,.1000000000,.2398387000,.2780797200,451278,360860,164024992,89590323
OLV,2268276,,,,,,,,,,,,,349975,,,,,,,,,,,,,.0140000000,.0030000000,.0040000000,.0048548390,0,0,,
OOK,7496258,7086217,8104.0625000000,5.4999995000,7660.7750000000,-12.2170000000,.0000000000,-627.8497300000,-.1820299900,-.5124000300,925,.0000000000,,-46982,-580043,-1251433,-.0040000000,410051,.0010000000,0,,5.1910000000,.0040000000,-445530,-191239,.0000000000,.0220000000,.0220000000,.0220000000,.0220000000,0,0,340739008,246777146
