StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
KCN,203603392,196808464,,16.3636360000,,-8.5200000000,.0000000000,.0000000000,-.2219899900,-.9535700000,,,,-2150000,-23099000,-24244000,-.1080000000,15569000,.0700000000,12709000,103.2240000000,3.2460000000,.0550000000,-24437000,-15808625,.6363635000,1.1450000000,.3200000000,.9325806500,.7885870000,448875,581181,226226000,196824300
KFE,16935720,14064689,1309.2942000000,9.9999990000,1087.3360000000,-5.2490000000,.0000000000,-207.2062700000,-1.0737900000,-6.3957000000,12935,.0000000000,.9610000000,12935,-2679743,-3096480,-.0040000000,1424558,.0020000000,0,,5.7880000000,.0020000000,-2335378,-2872667,-.6551724000,.0620000000,.0180000000,.0240000000,.0270543470,5756268,2970901,846785984,560122140
KGD,7011270,2740663,4976.0610000000,,1945.1120000000,-8.0050000000,.0000000000,-244.7721900000,-.1319400000,-.2343100000,1409,.0000000000,-.9870000000,1409,-342349,-339866,-.0020000000,13035,.0000000000,134404,,.0680000000,-.0050000000,-242369,-39976,.2162162000,.0690000000,.0268000000,.0410322600,.0371565220,444819,2043879,155806000,25968847
KGL,144371648,130648184,1935.0952000000,2.0187793000,1751.1520000000,-106.1480000000,.0000000000,-17.1733600000,-.0119900000,-.0223300010,74607,.0000000000,-.7690000000,166071,-1230809,-1437292,-.0050000000,3563123,.0110000000,129520,.1950000000,4.8560000000,.2130000000,-1392721,-15793782,.8695652500,.4950000000,.0940000000,.3359677500,.2468478200,181637,307962,335748000,148154135
KGM,11625120,12417450,709.5410000000,3.2500000000,757.9010000000,-14.9280000000,.0000000000,-50.7693520000,-.0924700000,-.2313400000,16384,.0000000000,-.9330000000,,-831804,-900355,-.0010000000,4270,.0000000000,796599,23.1460000000,.0190000000,.0040000000,-755857,-474180,1.6000001000,.0230000000,.0030000000,.0130000000,.0127028990,0,0,894240000,194076920
KIN,91305192,89639176,27174.1640000000,9.6666670000,26678.3260000000,-12.9030000000,.0000000000,-2146.8530000000,-.3481600300,-.6850199700,3360,.0000000000,.2300000000,3360,-6947396,-7242452,-.0130000000,1665997,.0030000000,1,.0000000000,2.0050000000,.0150000000,-6815591,-4725015,2.3720927000,.2350000000,.0340000000,.1604032200,.1638587000,307273,328411,699979008,186243658
KIS,39524808,38918408,194.5616500000,,191.5770000000,-17.4250000000,.0000000000,-11.8433895000,-.3393899800,-23.6882300000,203148,.0010000000,,,-2233472,-2746484,-.0100000000,651163,.0020000000,5200000,,2.2460000000,-.0040000000,-2205543,-1472541,1.3214283000,.1550000000,.0330000000,.1064516160,.0817463800,743532,1644632,304036992,103648046
KLA,13484854272,13004345344,6.1830610000,2.8050065000,5.9630000000,8.7990000000,.3320900000,.5375300000,.1614100000,.2210400000,2180934912,8.5530000000,.6590000000,1063645000,1477875968,724267008,2.8330000000,848524032,3.1080000000,26197000,.5300000000,2.1540000000,18.0570000000,1141959040,550677632,-.1750814300,80.5000000000,38.4400000000,54.2929040000,64.3723900000,4452,18490,267024000,272842694
KLL,180419616,168440224,282.5418000000,1.2721894000,263.7820000000,-8.9770000000,.0000000000,-30.3804000000,-.1078700000,-.2387600000,638559,.0020000000,,,-18762656,-18892616,-.0470000000,54623008,.0680000000,50577804,37.3340000000,8.2110000000,.1690000000,-124380528,-9561829,-.5656565400,.5100000000,.1250000000,.2020967800,.1743840600,1579356,3039553,839161024,460528059
KLR,3832400,5170492,79.4279800000,13.0000000000,107.1600000000,-3.3770000000,.0000000000,-36.1730580000,-.3272000300,-1.5325700000,48250,.0000000000,-.7690000000,48250,-1530881,-1802408,-.0120000000,865120,.0060000000,2197193,799.3690000000,1.2090000000,.0020000000,-751723,-771924,-.1666666300,.0400000000,.0260000000,.0290967730,.0359855070,819,0,147400000,7502634
KMT,12214891,10541860,174.0905800000,6.3333330000,150.2460000000,-8.1670000000,.0461900000,-18.4795800000,-.4156600200,-.8940500000,70164,.0000000000,,70164,-1290822,-1499978,.0000000000,1673029,.0030000000,0,,19.9010000000,.0030000000,-2071088,-1124756,2.8000000000,.0310000000,.0020000000,.0197096770,.0180797110,2599666,7766476,642889024,375273538
KOR,4987395,7061333,21.6843260000,3.0000000000,30.7010000000,13.4940000000,-1.1353900000,2.2312600000,.0748600000,-.1499899900,230000,.0010000000,2093.7200000000,230000,523275,-261140,-.0010000000,163840,.0000000000,2237779,125.7810000000,.4290000000,.0050000000,-85382,-47993,.5000000000,.0250000000,.0040000000,.0140967740,.0150615950,260093,83886,332492992,154768833
KP2,32866860,17858898,3877.6380000000,.1250000000,2106.9960000000,-4.0470000000,.0000000000,-517.9966000000,-.0172300000,-.0276400000,8476,.0000000000,-.2770000000,,-4412910,-4372711,-.0030000000,1839826,.0010000000,0,,3.1610000000,.1040000000,-4763532,-11410960,-.3499999600,.0470000000,.0090000000,.0169354840,.0147282610,2177629,1017318,2451770112,683846697
KPC,32384198,78028640,150.5611600000,,362.7720000000,-17.0320000000,.0000000000,-217.4949200000,-.4293000000,-8.6575500000,215090,.0000000000,-.2150000000,215090,-4581366,-44580068,-.0300000000,25595,.0000000000,47990992,,.0370000000,-.0110000000,-1797329,15116722,.0000000000,.0200000000,.0200000000,.0200000000,.0200000000,0,0,1619209984,300591804
KPT,60081444,51560460,476.8368500000,.5303785000,409.2100000000,-8.2140000000,.0000000000,-51.0714300000,-.0259999990,-.2694400000,126000,.0020000000,-.7050000000,-2497000,-6277000,-33870000,-.6020000000,8521000,.1510000000,0,,56.0560000000,2.0080000000,29123000,-37733432,-.4566326000,1.9600000000,.7000000000,1.1651613000,1.0457609000,16729,12356,56414500,39972505
KRM,31390302,10173633,.4442930000,.5890411000,.1440000000,.2980000000,.2735200000,.3084600000,.2491700000,.4226699800,70652256,.0990000000,.3440000000,36517380,34177772,19324508,.0270000000,23071664,.0320000000,90828,.1650000000,11.8610000000,.0730000000,21388372,14138538,.4333334000,.0500000000,.0230000000,.0403548400,.0371376800,2216819,3755498,730006976,417973009
KRR,45052080,45084900,25539.7290000000,2.0714285000,25558.3340000000,-124.7150000000,.0000000000,-518.9869400000,-.0308000000,-.0617700000,1764,.0000000000,-.8570000000,1764,-361503,-1115536,-.0010000000,578179,.0000000000,610857,3.4710000000,.7460000000,.0140000000,-132410,-2179322,.4500000500,.0690000000,.0180000000,.0275806450,.0300181150,3453790,10937958,1553520000,1300098422
KSN,54260752,51240908,,1.9841269000,,-35.5110000000,.0000000000,.0000000000,-.0388900000,-.0324799980,,,,,-1442970,-751587,-.0040000000,6513113,.0280000000,116418,.4240000000,3.0420000000,.1260000000,-1021715,-5787531,.3157894600,.3250000000,.0700000000,.2573387000,.2582427600,752434,834199,231048992,151201881
KTA,18689652,16127480,1302.2333000000,33.5000000000,1123.7100000000,,.0000000000,-162.9844700000,-2.5217400000,-7.2643905000,14352,.0000000000,,14352,,-2650603,-.0150000000,686170,.0030000000,0,,2.9080000000,.0020000000,-1978216,-811305,1.2333333000,.1400000000,.0250000000,.0709677400,.0802681150,1081509,904632,278950016,172171776
KWR,23155526,19830720,1247.7383000000,1.7289720000,1068.5810000000,-19.2030000000,.0000000000,-280.0606400000,-.2615800200,-.5324499600,18558,.0000000000,-.2850000000,18558,-1032701,-5263017,-.0530000000,2781402,.0230000000,59627,.4550000000,.7750000000,.1070000000,-869718,-902104,.3214285400,.2600000000,.0730000000,.1729032200,.1700943400,511296,585302,146286000,85628774
KZR,68744024,60058160,145.4770700000,3.9473681000,127.0960000000,-24.6280000000,.0000000000,-7.7738500000,-.1755400200,-.2656900000,472542,.0040000000,-.8010000000,,-2438611,-3313023,-.0300000000,8918713,.0680000000,232621,1.3650000000,13.8370000000,.1330000000,-902990,-3268021,-.1463415000,1.0000000000,.2550000000,.5796774000,.6436956500,182859,113246,130941000,21437732
LAM,47415900,58282420,,,,,.0000000000,.0000000000,-.0099800010,-.0502199980,,,,,,,,,,,9.8140000000,.2690000000,,,,.3999999800,.3500000000,.2500000000,.3500000000,.3394927400,51,0,166020992,146760132
LCD,9324340,4781515,932.4340000000,2.4166665000,478.1520000000,,.0000000000,-45.7429000000,-.0838500040,-.0987200000,10000,.0000000000,,10000,,-330426,-.0010000000,3198676,.0120000000,0,,81.8270000000,.0120000000,-354186,-398445,.9333333000,.0370000000,.0100000000,.0288709680,.0233043470,2321419,1941478,321528992,169369924
LCK,84962160,95793624,,2.9807692000,,-13.7390000000,.0000000000,.0000000000,-.1238099900,-.2239300000,,,,,-6972165,-7154941,-.0130000000,6814387,.0100000000,822068,2.4070000000,4.8310000000,.0520000000,904920,94184,-.3769230200,.1600000000,.0790000000,.0810000000,.0810000000,306046,306046,548142976,380580935
LCL,72660904,39442856,3370.3281000000,2.5409837000,1829.5310000000,-11.0440000000,.0000000000,-165.7806900000,,,21559,.0000000000,77.5540000000,,-3571382,-4328983,-.0020000000,946510,.0040000000,180000,1.1420000000,.7730000000,.0610000000,-2830016,,2.2291667000,.2300000000,.0150000000,.1269032200,.1256376800,5868840,10318131,468780000,213519507
LCY,181169968,173581168,1122.1985000000,7.2499995000,1075.1920000000,-244.3950000000,.0000000000,-4.5596600000,-.0263600000,-.0467700000,161442,.0000000000,5.9080000000,86248,-710249,-801049,.0000000000,7679466,.0010000000,90713,.4130000000,22.9470000000,.0040000000,-1038156,-1893798,18.3333320000,.0790000000,.0010000000,.0377419370,.0130434780,20083699,3941929,6247240192,280501009
LEG,321388800,276502144,7303.1290000000,6.6666670000,6283.1400000000,-219.3770000000,.0000000000,-29.6536200000,-.0277900000,-.0089700000,44007,.0000000000,-.3020000000,,-1260398,-255500,.0000000000,26541156,.0110000000,45026,.1020000000,24.4090000000,.0180000000,-56389,-2055484,.5189872000,.2150000000,.0530000000,.1159354800,.1294347800,2436168,2163471,2678240000,169881039
LER,99884944,,,,,,.0000000000,.0000000000,,,,,,,,,-.0030000000,,,,,,-.0020000000,,,1.2780592000,.0780000000,.0176470000,.0486483870,.0282590300,1138161,574837,1490819968,
LEX,23401950,17158916,1198.2565000000,1.6386553000,878.5930000000,-24.3390000000,.0000000000,-37.4296000000,-.0458000000,-.0394000000,19530,.0000000000,-.4900000000,19530,-705000,-379000,-.0040000000,1305000,.0140000000,0,,5.2360000000,.1190000000,-465000,-2884875,.0540540200,.3400000000,.1250000000,.2046774200,.2376811700,90394,174076,120010000,52838991
LGR,2276841,,,,,,,,,,,,,,,,,,,,,,,,,,.0210000000,.0210000000,.0210000000,.0210000000,0,0,,
LI3,5797500,,,,,,,,,,,,,12455,,,,,,,,,,,,,.0900000000,.0100000000,.0414857160,.0307445320,1827897,633311,,
LIN,16460318,12688097,282.2172000000,5.7499995000,217.5410000000,-9.4610000000,.0000000000,-31.9001300000,-.6114700000,-1.1453000000,58325,.0000000000,80.5330000000,58325,-1341034,-1796601,-.0030000000,614098,.0010000000,10790,.4290000000,5.2930000000,.0040000000,-1148844,-1525047,-.3947368300,.0420000000,.0090000000,.0236129030,.0196956530,2404038,5101739,715665984,337926508
LIT,175853600,100052272,469.7183000000,3.1707315000,267.2470000000,-12.0350000000,.0000000000,-30.5171410000,-.2508400000,-.3331900000,374381,.0010000000,,-355811,-8313203,-8533249,-.0150000000,3868111,.0050000000,1041578,4.2370000000,1.8470000000,.0410000000,-4351390,-6122401,1.3214283000,.2100000000,.0320000000,.0962903200,.0640217400,10311398,19705996,817923008,702739530
LKE,296973536,193595760,,11.7999990000,,-49.4480000000,.0000000000,.0000000000,-.1513300100,-.3065100000,,,,,-3915177,-4423534,-.0080000000,60511,.0000000000,0,,.5430000000,.0250000000,-2601290,-6181636,5.2765956000,.4600000000,.0220000000,.1263225800,.0691811600,14285379,44595616,1006689984,533381905
LLO,227039408,244705360,,2.9773160000,,,.0000000000,.0000000000,-.0150999995,-.0287000000,,,,-65075,,,-.0170000000,,,,.3230000000,84.1500000000,.5290000000,,,-.1666666300,6.3500000000,.8500000000,1.6311290000,1.8827717000,9985,9392,147408000,138590236
LMG,32412500,36267968,3.6776068000,8.3333330000,4.1150000000,-28.7420000000,.6835600000,-.1432600000,-.0656400000,-.4589400000,8813476,.0070000000,11.4170000000,,-1261828,-2080171,-.0020000000,38529,.0000000000,3893919,106.4360000000,2.1710000000,.0030000000,-1056731,-9307141,.5625000000,.0290000000,.0050000000,.0224516130,.0239565220,484356,448131,1296499968,794237780
LML,4599872,3710333,116.6739900000,.5714286000,94.1110000000,-5.8510000000,.0000000000,-22.2158300000,-.0637699960,-.1019699950,39425,.0000000000,,39425,-634083,-861875,-.0010000000,889536,.0020000000,0,,6.3110000000,.0140000000,-633073,-472633,.6000001400,.0090000000,.0030000000,.0080000000,.0075869570,0,0,574984000,168458720
LNY,22650420,23545314,1.1832441000,1.5000000000,1.2300000000,8.3310000000,.0868999960,.1200900000,.0869400050,.1312600100,19142644,.0050000000,,5584642,2826201,1663506,.0000000000,597512,.0000000000,1822430,13.3840000000,.7190000000,.0040000000,1989793,-2033583,-.1428571300,.0110000000,.0030000000,.0068870970,.0074855075,4697032,18509963,3775069952,2382553427
LOM,49950484,58675140,3.6962028000,.6262626000,4.3420000000,-26.4540000000,-1.2635000000,-.3160400000,-.0281900000,-.2555700000,13514000,.0260000000,-.2820000000,-92000,-2218000,-17075000,-.0330000000,4461000,.0070000000,24038000,38.6920000000,.8540000000,.0990000000,-2938000,-4464594,-.4363636400,.1500000000,.0420000000,.0617096800,.0623768120,1825696,1531926,805652992,453002380
LOT,113826440,100155112,1037.9279000000,15.5555560000,913.2660000000,-26.1220000000,.0000000000,-151.5551600000,-.2207399900,-1.7302800000,109667,.0000000000,4.0830000000,109667,-3834110,-16569943,-.0460000000,16496834,.0220000000,11764088,154.5520000000,5.9630000000,.0090000000,-3849899,-1412150,1.8571429000,.1800000000,.0170000000,.1358064600,.1016739160,2090184,4772466,813046016,448953607
LPD,150386448,157593856,2366.1294000000,2.9000000000,2479.5280000000,-37.1730000000,.0000000000,-106.5889360000,-.0737099950,-.2069600000,63558,.0000000000,.0750000000,,-4239420,-10118237,-.0020000000,4792713,.0010000000,5215104,8.8110000000,1.1140000000,.0100000000,-4676482,-10134552,1.2307692000,.0370000000,.0050000000,.0178870970,.0100036240,42230529,58826744,5185739776,4111250738
LPI,86496560,68945400,-24.0259480000,2.0863310000,-19.1510000000,-22.5720000000,.0000000000,.8512400000,-.0448000000,-.3080000000,-3600131,-.0140000000,,,-3054528,-12972177,-.0490000000,7141558,.0270000000,0,,21.9990000000,.1390000000,-1924259,-2278197,.0943396100,.4450000000,.1050000000,.2604838600,.2130434800,1213746,2469667,298264000,166961226
LRS,55150316,21422118,-226956.0300000000,,-88156.8600000000,-17.0170000000,.0000000000,5275.1150000000,-.0630900000,,-243,.0000000000,-.5220000000,,-1258833,-5265619,-.0130000000,184635,.0000000000,2369768,,.1250000000,-.0060000000,-492840,627089,8.2000000000,.0600000000,.0020000000,.0350967760,.0220869560,22169355,26491040,1198919936,327898576
LSR,11939228,11811257,,,,-16.8350000000,.0000000000,.0000000000,-1.6628900000,,,,,,-701592,-729797,-.0010000000,254838,.0000000000,126867,3692.2870000000,.8590000000,.0000000000,-640025,-381284,.5555557000,.0210000000,.0040000000,.0142580650,.0137536240,1103040,1453632,852801984,418938980
LSX,63059216,52222332,1.9791976000,.6315789000,1.6390000000,1.7310000000,.9373200000,.9468900600,.2218600000,.3517600000,31861000,.2120000000,4.4330000000,31861000,30174000,29864000,.1990000000,10837000,.0720000000,0,,102.3400000000,.6650000000,-1631000,20097624,-.0561797620,.5700000000,.3100000000,.4409999800,.4862324000,60706,25012,150140992,
LTR,705178496,662260672,1310740.8000000000,97.4999900000,1230967.9000000000,-46.1440000000,.0000000000,-26789.8520000000,-1.6060600000,-3.9476502000,538,.0000000000,,538,-14352079,-12832990,-.0080000000,5257849,.0030000000,117313,1.7990000000,9.4350000000,.0040000000,-15756277,-12246045,3.8750000000,.4850000000,.0530000000,.3912097000,.2437500000,4035604,4888822,1808150016,1146441295
LYC,4307157504,3442447104,14.1166900000,6.4507427000,11.2830000000,2208.1120000000,-.0635700000,-.0443300000,-.0093200000,-.0368100000,305111008,.4400000000,-.3200000000,47771000,1559000,-19395000,-.0280000000,101731000,.1450000000,201959008,38.9590000000,1.8830000000,.7410000000,32071000,14334500,1.2441313000,5.6900000000,1.0350000000,4.3600000000,3.1499686000,8204374,11375877,901078976,678239722
MAG,26311350,21847994,,4.4117646000,,-4.8820000000,.0000000000,.0000000000,-.6772499700,-1.2321200000,,,,,-4475321,-4318026,-.0300000000,4234820,.0240000000,115519,1.9870000000,12.5310000000,.0340000000,-2985291,-1700103,-.5714285400,.4600000000,.1350000000,.1656451700,.2073913000,185452,371997,175408992,68996833
MAN,27091076,19427704,,5.6428570000,,,.0000000000,.0000000000,-.2043899900,-.4690900000,,,,,,-788931,-.0030000000,3305851,.0110000000,0,,29.2790000000,.0140000000,-687777,-1082386,4.2666670000,.1300000000,.0090000000,.0848064500,.0673586950,2624454,2338132,342924992,185082786
MAR,7344475,5585618,882.0073000000,5.3000000000,670.7840000000,-12.2700000000,.0000000000,-566.2331000000,-.5199000000,-8.2129200000,8327,.0000000000,-.7040000000,8327,-455242,-5303447,-.2320000000,27998,.0000000000,2008418,291.5360000000,.0140000000,.0100000000,-516623,334238,51.9999960000,.1000000000,.0010000000,.0594857150,.0466901400,588175,155974,138575008,38245709
MAT,28470434,26248490,2.5510190000,1.5441176000,2.3520000000,-40.6740000000,-.4691000000,-.3714400200,-.1055600000,-.3654100000,11160417,.0530000000,31.5820000000,2285501,-645332,-5235383,-.0250000000,1797098,.0080000000,4125787,26.7760000000,.7940000000,.0680000000,1422019,-5991334,-.1600000300,.1850000000,.0740000000,.1067419350,.1323116000,280458,322125,271147008,185300596
MAU,302639392,291250272,105670.1800000000,73.6842100000,101693.5300000000,-62.7420000000,.0000000000,-1630.4811000000,-.6075800000,-1.0248500000,2864,.0000000000,.5980000000,2864,-4642053,-4633344,-.0230000000,4063232,.0190000000,14709,.3580000000,12.6640000000,.0190000000,-952879,-5466065,1.4561403000,1.7050000000,.3500000000,1.2379032000,1.2934420000,41022,58265,216171008,66269270
MBK,15398630,14770306,1391.1492000000,1.3000001000,1334.3850000000,-39.9220000000,.0000000000,-113.8605960000,-.0789400040,-.1365000000,11069,.0000000000,-.7950000000,11069,-369982,-1331096,-.0020000000,628302,.0010000000,0,,32.0650000000,.0100000000,-424954,-6994535,.8571428000,.0160000000,.0040000000,.0130645170,.0110068040,3038965,2434600,1184509952,652699611
MCR,436180640,303005280,20.3470940000,6.0479045000,14.1350000000,-24.4320000000,-.6662800000,-.7026200000,-.1400300000,-.2991600000,21437000,.0670000000,-.9970000000,2176000,-12402000,-14283000,-.0440000000,46724000,.1350000000,262000,.4520000000,14.2790000000,.1670000000,-13323000,-10255875,.6031745700,1.2200000000,.3750000000,1.1325806000,.9326087000,772020,882259,431862016,252035113
MCT,29652422,28518676,51.9414200000,8.5000000000,49.9550000000,-44.1930000000,-2.2328100000,-1.3491100000,-.1164599960,-.4417100300,570882,.0010000000,2.7790000000,414764,-645325,-1274669,-.0020000000,1108285,.0010000000,0,,3.6320000000,.0020000000,-711728,-172254,3.2500000000,.0450000000,.0020000000,.0180000000,.0214275360,4836256,4693022,1744259968,1494950555
MDI,33339350,20489504,2259.3757000000,3.8732393000,1388.5540000000,-6.1490000000,.0000000000,-226.4474000000,-.3100100000,-.6480600000,14756,.0000000000,-.8950000000,14756,-3332173,-3174737,-.0530000000,5192154,.0560000000,96981,1.4720000000,5.8740000000,.0710000000,-2604317,-1110866,1.9891305000,.5980030000,.0920000000,.3387258000,.3867587400,280873,302740,121234000,55760640
MEI,89385320,77549992,5257.9600000000,13.6000010000,4561.7640000000,-10.8660000000,.0000000000,-420.2519800000,-.9377300000,-1.6029800000,17000,.0000000000,,17000,-7136981,-7145567,-.0070000000,6512581,.0050000000,0,,29.4470000000,.0050000000,-5755554,-4595316,2.0909092000,.0830000000,.0070000000,.0719677400,.0565072450,5458636,4609429,1314489984,953640471
MEP,61064028,60806200,662.8316700000,8.6842110000,660.0330000000,-28.5510000000,.0000000000,-56.4602600000,-.2604000000,-.3858000000,92126,.0000000000,-.8930000000,-276844,-2129723,-3119741,-.0090000000,2420189,.0070000000,2162356,30.4230000000,1.2150000000,.0190000000,-1176493,-5058990,2.9285717000,.2400000000,.0220000000,.1643548500,.1012753600,4799923,1937367,493548000,275295162
MEU,44552564,36546452,774.6924400000,4.1818180000,635.4800000000,-156.6450000000,.0000000000,-39.9937700000,-.1539300000,-.2527300000,57510,.0000000000,3.1680000000,,-233307,-2272190,-.0030000000,2449217,.0030000000,107630,1.1820000000,12.7260000000,.0110000000,-415327,-599183,.1794871100,.0680000000,.0210000000,.0475161300,.0488079700,1979423,1079464,968534016,570969424
MGL,19565640,32478250,.1789300100,.6296297000,.2970000000,98.4190000000,-.0162100010,-.0210000000,-.0174200000,-.0542299970,109348000,.0960000000,-.3160000000,13166000,330000,-1773000,-.0020000000,2340000,.0020000000,15097000,47.8620000000,1.6370000000,.0270000000,-763000,-2511594,.0000000000,.0350000000,.0100000000,.0178064520,.0176159420,115904,138996,1150919936,488530142
MGT,77121448,62294324,,6.7500000000,,-56.3280000000,.0000000000,.0000000000,-.0816900000,-.0504500000,,,,,-1105928,-373511,.0000000000,830872,.0000000000,2077082,25.5190000000,2.7840000000,.0040000000,-877932,-1028888,4.4000000000,.0370000000,.0008140000,.0156129030,.0113814855,20069832,95202610,2856349952,1860678680
MGU,27631436,23804054,224.9054700000,9.8750000000,193.7530000000,-27.0740000000,-1.7090801000,-7.3966400000,-.2185199900,-.2730500000,122858,.0000000000,-.0250000000,126061,-879235,-209974,-.0010000000,98212,.0000000000,142186,6.4220000000,.9780000000,.0080000000,-1179968,-1722273,.4363637000,.0790000000,.0300000000,.0613225800,.0476521740,535520,1595268,349764992,206243860
MGV,188797168,156141488,505.3660300000,5.6349206000,417.9540000000,-465.5200000000,2.6557999000,-.9782300000,-.0089500000,.0403300000,373585,.0010000000,-.0800000000,373585,-335413,992169,.0020000000,9122692,.0200000000,280662,.9640000000,6.9820000000,.0630000000,-204432,-1134645,3.0340910000,.8300000000,.0650000000,.3704838800,.5112681400,1580402,1112237,531823008,346209765
MGX,1008032000,572658752,2.2644010000,1.4655173000,1.2860000000,4.4210000000,.1891399900,.2331699900,.0845800040,.1315900100,445164992,.3890000000,,117490000,129534000,84451000,.0730000000,423224992,.3660000000,12228000,1.8230000000,6.0010000000,.5800000000,160087008,21376200,-.0173410180,1.0100000000,.5420000000,.9451515000,.7844643000,2232788,1818563,1185920000,523941335
MIN,6478341120,6249641472,3.0490615000,2.8480225000,2.9410000000,9.9530000000,.4724000000,.1994599800,.0679800000,.5453000000,2124700032,11.2820000000,.1890000000,1787600000,627900032,1003699968,5.3300000000,1521799936,8.1050000000,1290700032,56.2250000000,2.0490000000,12.0610000000,594600000,1104674944,1.0919609000,41.1900000000,12.1100000000,37.0654530000,29.7057860000,893814,534325,188598000,162382672
MIO,69851072,69650816,-5.6562195000,1.1428571000,-5.6400000000,-10.3570000000,.0000000000,.5456800000,-.0598600020,-.2888500000,-12349427,.0200000000,,,-6724742,-17150452,-.1720000000,2006771,.0150000000,316166,.5540000000,.1780000000,.4550000000,-3870114,5926126,1.4186046000,.7950000000,.0850000000,.5062903000,.4850362200,137450,107919,136962000,32557755
MKG,12996955,12424123,200.8647800000,1.9827588000,192.0120000000,-17.9520000000,.0000000000,-26.4597900000,-.1563600000,-.2666600000,64705,.0010000000,5.4440000000,,-692081,-1651992,-.0170000000,645705,.0060000000,72847,1.1070000000,3.5760000000,.0580000000,-633710,-4021877,.5131579600,.1700000000,.0270000000,.1109677400,.1153478250,1212215,917484,256448992,92813137
MKR,96001288,120398736,10.3652970000,,12.9990000000,-1114.3590000000,-.4915700300,-.1333700000,-.0320300000,,9261798,.0670000000,,1997295,-108043,-4552843,-.0330000000,1509040,.0060000000,25906594,,.3420000000,-.0130000000,1768268,-20112600,,.4150000000,.3850000000,,,,,72462400,166059598
MLD,453650400,409802720,.5700880000,1.1033275000,.5150000000,11.2630000000,-.0224600000,.0140800000,.0115100010,.0111600000,795755008,2.9690000000,,47755000,36386000,3165000,-.0660000000,119492000,.4460000000,188072000,60.7350000000,1.5220000000,1.1420000000,116630000,87415000,.3695651300,1.5150000000,.4870000000,1.3030900000,1.0027977000,1319964,887349,360040000,219892284
MLL,121195432,,,,,,,,,,,,,58804,,,,,,,,,,,,,.2400000000,.0400000000,.1625714300,.1414468100,3074421,4735448,,
MLM,14251204,11460551,123.3774300000,2.9333334000,99.2180000000,-7.9440000000,.0000000000,-14.0115910000,-.1795200000,-.0999400000,115509,.0000000000,-.3140000000,115509,-1442697,-521340,-.0020000000,2797535,.0090000000,0,,8.5600000000,.0150000000,-1551525,-1417701,2.3846152000,.0500000000,.0070000000,.0391612900,.0253985500,705368,499601,323891008,169347175
MLS,6414700,8478434,3887.6970000000,.6666667000,5138.4450000000,-11.8560000000,.0000000000,-1281.8818000000,-.1502400000,-.1789500100,1650,.0000000000,-.5440000000,1650,-715139,-1515663,.0000000000,566531,.0000000000,0,,2.7850000000,.0030000000,188479,-804822,1.4999998000,.0040000000,.0010000000,.0019677419,.0021956520,11583505,16533386,3648349952,2856660224
MLX,154235216,175716224,1.0751921000,2.9824562000,1.2250000000,-5.0310000000,-.5600600000,-.5347400000,-.2850000000,-1.0475700000,143448992,.1690000000,-.6930000000,-49127871,-34923872,-80340000,-.0950000000,14095000,.0160000000,35576000,68.6910000000,.9700000000,.0570000000,-21043000,-25273616,1.1518986000,.1800000000,.0430000000,.1364516200,.0940724600,2752155,5853340,907265984,458359890
MMI,90358448,115816128,.4165596400,.6989246600,.5340000000,4.2720000000,.0326900000,.0946600000,.0594399980,.0567500030,216916000,.1570000000,.3700000000,28442000,27108000,7092000,.0050000000,28317000,.0200000000,53775000,41.7210000000,1.5840000000,.0930000000,37419000,27463722,-.5806452000,.1600000000,.0560000000,.0647741900,.0702500000,1874235,8909344,1390130048,710284369
MML,163180304,131983528,1.1038451000,1.0301837000,.8930000000,2.1370000000,.2393600000,.2606600000,.1406200100,.2508100000,147828992,.7110000000,.0230000000,62244000,61764000,35385000,.1690000000,38852000,.1870000000,7717000,4.8710000000,2.8820000000,.7620000000,56769000,14740512,.0261437900,1.0650000000,.4000000000,.7819354500,.8206522000,209433,371604,207872992,162183452
MNB,33269220,24697070,1991.6918000000,45.0000000000,1478.5120000000,-15.7100000000,.0000000000,-94.9478000000,-.6493299600,-1.1553300000,16704,.0000000000,,,-1572057,-1566274,-.0060000000,748455,.0030000000,0,,3.7890000000,.0020000000,-1488106,-912319,3.5000005000,.1150000000,.0200000000,.0535161270,.0414855070,2667194,10494958,369657984,221067902
