StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
SRG,200608192,231192384,.3840839300,.9054326000,.4430000000,40.0400000000,-.0568400000,-.0190300000,-.0145500000,-.1252200000,522303008,1.1750000000,.0170000000,257006000,5774000,-29687000,-.0670000000,32723000,.0730000000,63307000,28.5900000000,1.1580000000,.4970000000,7459000,-3851875,.1688311100,.5050000000,.1700000000,.4370967700,.3447463800,752296,901166,445796000,365107264
SRH,8990832,11934630,.5449996600,1.1111110000,.7230000000,7.5880000000,.0315800000,.0560200030,.0383600000,.0685400000,16496950,.4530000000,.0780000000,6278741,1572831,521029,.0140000000,1257468,.0350000000,4456098,56.6750000000,1.9360000000,.2160000000,2264990,1021309,.3333332500,.3300000000,.1500000000,.3054838800,.2452898600,2799,6000,37461800,12070968
SSM,780594688,791181504,.8407205000,2.4144487000,.8520000000,8.7220000000,.0531100000,.0791600000,.0765700040,.1566600000,928483008,2.2830000000,-.1440000000,374169000,90708000,49315000,.1210000000,79472000,.1950000000,93364000,29.0130000000,1.4270000000,.7890000000,57683000,49372000,-.3097826200,2.7700000000,1.5350000000,1.8248485000,1.9715357000,2344366,1967894,409760992,352403896
SST,296128320,296128672,,,,,.0981000100,.0000000000,.0319200000,.0632500000,,,-.0800000000,473616000,,,,,,,43.3030000000,.7920000000,,,,-.2360000000,12.8000000000,9.0000000000,9.6280640000,9.6341305000,17,0,31008200,2240345
STG,93634464,93480640,,.5482866000,,,-.1665000000,.0000000000,-.0705000000,-.2018800000,,,.0900000000,15200000,,,-.1890000000,,,,4.4830000000,2.5470000000,3.2100000000,,,.4136545700,1.7900000000,.4800000000,1.5205646000,1.2020471000,60035,94003,53201400,12788258
SVW,7601619456,10907147264,1.6730388000,2.6581225000,2.4010000000,15.7250000000,.0254900000,.1114800000,.0441200030,.0411399980,4543600128,13.4030000000,.0620000000,771200000,693600000,115800000,.3400000000,119800000,.3540000000,3429299968,119.6130000000,1.9630000000,8.4270000000,539600000,153973504,.1428570700,24.2500000000,8.9200000000,23.1043760000,20.3361870000,414195,378681,339358016,129737894
SXE,148830000,99263688,.3585366600,.9375000600,.2390000000,5.1350000000,.0261900000,.0393300020,.0398900020,.0710300000,415104000,1.7020000000,-.0950000000,44525000,19331000,10870000,.0450000000,55272000,.2230000000,5967000,3.7680000000,1.8950000000,.6400000000,10109000,1998375,.0000000000,.6600000000,.3350000000,.5670967700,.4841304400,574426,284810,248050000,180258390
SYD,15436563456,23798755328,11.4049225000,,17.5830000000,23.5510000000,.1125200000,.4166200000,.0272800000,,1353500032,.5990000000,-.3590000000,1283500000,1010499968,152300000,.0670000000,1013400000,.4480000000,12085300224,,.7630000000,-.2950000000,977800000,-478452864,-.3083434700,8.6500000000,4.3700000000,6.2221875000,5.9574940000,7003438,4534744,2698700032,2250851192
TCL,36231921664,56658399232,10.0198900000,4.5988193000,15.6690000000,30.9780000000,-.0307000000,.1833500000,.0114300000,-.0163600000,3616000000,1.3270000000,-.2710000000,1637000000,1828999936,-111000000,-.0410000000,2420000000,.8850000000,21940000768,249.2900000000,.7360000000,2.8790000000,1131000064,-1265500032,-.1598985200,16.4400000000,9.1000000000,13.4966670000,13.9090000000,5089424,4136773,2736549888,2729119750
TGA,61053844,222888016,.3884351000,.5487805000,1.4180000000,,-.3599300000,-.0156400000,-.0034000000,-.4449200000,157179008,.4630000000,-.4490000000,85747000,,-56573000,-.1670000000,79490000,.2470000000,244355008,230.9420000000,1.4530000000,.3280000000,97548000,42761000,-.1627906600,.2900000000,.0290000000,.1850000000,.1754202800,409872,239070,339188000,270828910
THC,41680540,32799184,6.7895446000,1.3750000000,5.3430000000,-3.2790000000,-1.8760100000,-1.8141500000,-.2015600000,-.4349599800,6138930,.0440000000,.6300000000,967090,-10003610,-11516710,-.0830000000,9039348,.0540000000,4871532,18.1590000000,6.1210000000,.1600000000,-8659898,-5144094,-.4054054000,.4450000000,.1800000000,.2440322600,.2481159400,714899,417175,189456992,141761723
TPP,25747086,21943120,.4723456000,2.8400002000,.4030000000,16.5230000000,.0014100000,.0079800000,.0158400000,.0116700010,54509000,.1840000000,.0920000000,42561000,1328000,77000,.0000000000,6598000,.0180000000,2794000,30.5520000000,2.1270000000,.0250000000,2425000,1843625,.2678572000,.0790000000,.0270000000,.0655161300,.0584130440,94738,247929,362636000,189089032
TPS,14457360,61206376,.5231918000,,2.2150000000,21.3260000000,-1.1717900000,-.2180400000,-.0637200000,,27633000,.1220000000,.2880000000,10824000,2870000,-32380000,-.1430000000,4134000,.0170000000,50883000,,.4160000000,-.0690000000,-4355000,-1519750,-.5862069000,.1500000000,.0380000000,.0496774200,.0577898550,27618,33700,240956000,136106563
TTI,17360098,26487090,.3899217800,2.3999999000,.5950000000,-71.3940000000,-.3141099800,-.0196300000,-.0139000000,-.9884100600,44522000,.0920000000,-.0290000000,18916000,-371000,-13985000,-.0290000000,3636000,.0080000000,12763000,178.8040000000,1.0000000000,.0150000000,5252000,3816625,1.7692306000,.0480000000,.0060000000,.0385483880,.0348188400,955818,2554772,482224992,290135310
TZL,10098102,20478304,.7816663000,,1.5850000000,-4.4590000000,-.3963399800,-.3691100000,-.3655100000,,12918687,.1610000000,-.3080000000,6722264,-4592686,-5120229,-.0640000000,1043158,.0110000000,11890273,,1.0510000000,-.1020000000,-3806181,-3276027,.0000000000,.1250000000,.0280000000,.0978064500,.0675797100,37399,137010,96172400,61221338
UUV,1583822,1275031,2.6884358000,,2.1640000000,-.7430000000,-2.4010699000,-2.9366698000,-1.6923699000,,589124,.0010000000,1.9240000000,211520,-1715858,-1414529,-.0030000000,419384,.0010000000,110593,,.7280000000,.0000000000,-725243,-436478,.0000000000,.0030000000,.0010000000,.0013548387,.0013731885,9875006,42251663,1792240000,665498478
VAH,726288960,,,,,,,,,,,,,1566000000,,,,,,,,,,,,,.1550000000,.0500000000,.0860000000,.0860000000,0,0,,
VEE,100100000,119523752,2.2561269000,3.0800000000,2.6940000000,28.2030000000,.0556800000,.0581199970,.0275900010,.0778300000,44368072,.3410000000,-.0460000000,26138644,4238029,2470261,.0190000000,3618166,.0280000000,23041920,70.7610000000,2.4510000000,.2500000000,5962725,1242610,.5714285400,.8850000000,.3700000000,.7729032000,.5909782600,37609,11790,130000000,48500400
VMG,13855321,42150304,71.0529250000,,216.1550000000,-38.8480000000,.0000000000,-5.6205100000,-.0375100000,-.6825499500,195000,.0000000000,-.1220000000,195000,-1085000,-1719000,.0000000000,2598000,.0000000000,10110000,509.5770000000,.1690000000,.0000000000,-2637000,-1421375,.6666666000,.0080000000,.0010000000,.0023870969,.0023007246,1471389,279846,6927660032,2210616610
VRS,31627596,59253600,.3360883600,26.0000000000,.6300000000,-24.0970000000,-.2815200000,-.1285300000,-.1098200000,-1.6373900000,94105000,.2490000000,-.1870000000,1860000,-2459000,-23210000,-.0700000000,1939000,.0050000000,29583000,2355.3340000000,.7010000000,.0030000000,5903000,5122625,.1470587300,.0880000000,.0180000000,.0805483900,.0534927550,323103,213411,405481984,137550391
WAT,109176880,136232432,1.1087774000,1.2624172000,1.3840000000,20.5450000000,.1793700000,.0496800000,.0232500000,.0369600020,98466000,2.7460000000,,50130000,6631000,3120000,.4880000000,9697000,.2700000000,35938000,41.1840000000,2.3940000000,2.4160000000,11986000,-10226875,.3555555300,3.1100000000,1.9500000000,2.9264517000,2.8388407000,813,419,35795700,6178930
WWG,23152638,46250596,.2256812300,.9763314000,.4510000000,15.7580000000,-.0331400000,-.0003700000,-.0004300000,-.1490700000,102590000,.7460000000,,10439000,2935000,-3400000,-.0250000000,8607000,.0610000000,31719000,133.5650000000,1.1020000000,.1690000000,3828000,1240750,.1000000240,.2600000000,.0900000000,.1985483900,.1775724600,46346,32630,140319008,36467445
XTE,31634486,42583624,.7405897000,2.1875000000,.9970000000,2661.9760000000,.0070900000,-.0089000000,-.0072300000,.0273200010,42715268,.8320000000,-.0940000000,8629881,15997,302678,.0060000000,3057031,.0430000000,3610254,24.9640000000,1.5490000000,.2720000000,-4545369,-5773079,.0438597200,.9100000000,.3850000000,.5727419000,.6293840400,129547,41070,70639296,39534714
YPB,12685080,7399108,14.4972340000,1.5000000000,8.4560000000,-1.5960000000,.0000000000,-5.3977100000,-.3423300000,-1.5325999000,875000,.0010000000,-.4090000000,943000,-4636000,-6112000,-.0060000000,526000,.0000000000,2806000,85.4970000000,.2440000000,.0020000000,-4420000,-2448750,.0000000000,.0080000000,.0010000000,.0025806453,.0033659420,24172375,22441454,4228359936,1192052589
ZGL,12811319,12811306,,.2521367700,,,-.0118400000,.0000000000,.0048200000,-.0201300010,,,.5610000000,39576000,,,-.0370000000,,,,66.5730000000,1.3320000000,.2340000000,,,-.3218390300,.1850000000,.0400000000,.0510322560,.0500797100,39697,97263,217140992,62169577
