StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
SES,146719936,114082416,6.973842,10.185185,5.423,-195.959,-0.05637,-0.04206,-0.03648,-0.111,21038608,0.053,-0.013,3688355,-582176,-1186003,-0.003,2878827,0.007,1915397,16.838,2.51,0.027,-650380,-577265,2.3950617,0.35,0.046,0.21919355,0.1743116,1010342,2313791,533527008,194607363
SFC,251975552,312891520,1.6196613,2.1857278,2.011,9.037,0.15137,0.20353001,0.08769,0.22642,155572992,11.357,-0.353,43894000,34622000,23550000,1.706,35182000,2.584,87628000,70.782,2.44,8.464,20812000,15055000,0.19354844,18.9,9.45,18.12387,16.08145,2687,3645,13620300,5878417
SGH,113511776,211195632,0.698534,0.6990622,1.3,13.372,-0.00729,0.077010006,0.02151,-0.01347,162500000,1.302,0.147,70370000,15794000,-1660000,-0.009,26461000,0.191,124145000,76.475,2.291,1.173,20741000,14498625,-0.17587942,1.485,0.44,0.821129,0.92356884,8655,10249,138428992,36462150
SGR,3284448512,4720015872,2.208775,0.90813375,3.174,21.923,-0.06362,0.02999,0.00495,-0.02626,1487000064,1.626,-0.57,817700000,215300000,-94600000,-0.103,66100000,0.072,1639699968,47.322,0.6,3.799,138200000,-64912500,-0.1439206,4.45,1.525,3.6639395,3.3521428,3285977,2462569,952014016,903814794
SHJ,154203184,222440016,0.844366,0.6501096,1.218,5.477,0.117589995,0.21408,0.046719998,0.09378,182626000,1.054,0.022,90516000,40614000,21476000,0.121,32812000,0.189,100946000,42.554,2.532,1.369,24754000,28284124,-0.016574562,0.955,0.58,0.8680645,0.8144384,65395,89641,173262000,72454625
SHM,85578752,88642752,0.5013489,1.6791044,0.519,5.076,0.04968,0.08529,0.08861,0.16508,170696992,1.795,-0.018,67283000,17464000,8481000,0.088,19734000,0.208,22798000,44.714,2.548,0.536,29872000,30493624,0.24999988,1.02,0.39,0.8712903,0.7261775,188920,163859,95087504,52529188
SIO,73359416,67986248,0.11034428,4.25,0.102,4.43,0.00827,0.01865,0.04986,0.49653,664822976,4.622,0.003,153830000,15348000,7114000,0.038,28282000,0.197,22909000,132.829,1.018,0.12,48923000,46791248,0.27499998,0.55,0.2,0.42919356,0.3745652,27617,115122,143842000,8732627
SKC,2164899840,2136176640,,2.3914895,,,0.36516997,0,0.015,0.18163,,,-0.415,305363000,,,0.174,,,,46.578,0.32,1.175,,,-0.1855073,3.64,1.095,2.9406452,2.7116666,701009,337099,760204992,750421368
SLK,1408673536,1708805888,2.185108,2.3463075,2.651,23.628,-0.02105,0.04738,0.02257,-0.0358,644670016,3.895,3.181,192219000,72322000,-13572000,-0.082,119903000,0.549,420035008,69.972,0.747,2.749,90059000,205451744,0.53206646,7.39,2.45,6.5696774,5.7310867,379910,154880,218399008,98677058
SNL,220501984,261119008,1.6114562,5.2023125,1.908,15.716,0.06978,0.11185,0.10852,0.23697,136834000,3.357,0.078,57156000,16615000,9548000,0.234,1635000,0.04,42642000,100.749,2.431,1.038,11232000,7331594,0.25581396,6.1,2.99,5.282581,4.981594,1600,3010,40833700,12152221
SRY,7768256,17013624,0.18212147,0.47727272,0.399,12.416,-0.01181,-0.00393,-0.00305,-0.03138,42654256,0.127,-0.163,7194515,1370280,-503754,-0.002,2648706,0.007,11344908,67.08,1.532,0.044,885655,2535115,0.75,0.047,0.009,0.016935484,0.014710145,1117814,8822512,369916992,89826894
SSG,146845680,168517456,0.75334793,2.2485206,0.865,8.695,0.054390002,0.08799,0.09996,0.17044,194924112,1.6,0.219,83006358,19380884,10601685,0.084,12628517,0.1,36978732,57.632,0.903,0.507,39747728,31989274,0.8095238,1.25,0.225,1.1019355,0.95769924,198905,236818,128812000,93268619
SUL,2542800896,3444189440,0.89997905,2.4955673,1.219,12.88,0.039,0.07486,0.05805,0.12195,2825400064,14.298,0.057,1270300000,267400000,110200000,0.553,285100000,1.263,1187100032,119.752,1.084,4.512,610700032,487950016,0.20945215,12.89,3.02,11.089091,10.497,951008,485185,225826000,155105159
TAH,8846388224,11924768768,1.6934128,1.3411765,2.283,15.133,-0.16654,0.106809996,0.026789999,-0.13169,5224000000,2.578,-0.144,5224000000,788000000,-870000000,-0.429,375000000,0.185,4212000000,69.851,0.442,2.975,671000000,227875008,-0.13449025,4.68,2.09,4.0271873,3.705064,6310154,4073382,2217139968,2004712502
TCO,10304756,22131768,0.4242782,0.49741602,0.911,-30.761,-0.0361,-0.07265,-0.033210002,-0.04145,24287734,1.815,-0.297,13298071,-719466,-876810,-0.066,726499,0.054,12553527,60.604,0.305,1.548,2889198,3178204,-0.3888889,1.26,0.75,0.77,0.7819565,0,0,13382800,3373397
TNK,128223056,350546144,1.1066495,2.6683607,3.025,18.557,0.0177,0.13588999,0.03824,0.03879,115866000,1.903,0.006,82265000,18890000,2051000,0.034,11782000,0.193,230092000,441.992,0.596,0.787,22918000,11017125,0.53846145,2.11,0.6,1.7501613,1.1669928,146753,497713,61058600,30154418
TPW,1376777856,1339941120,7.8074303,43.295456,7.599,172.74,0.07888,0.04289,0.09612001,0.61548,176342000,1.557,0.956,78645000,7757000,13909000,0.117,38082000,0.316,1389000,4.632,1.346,0.264,25503000,21629000,3.0388694,14.05,1.52,11.5406065,10.303643,926055,752972,120453000,79230531
TRA,259617872,248108656,,,,,0.07811,0,0.03516,0.10483,,,-0.174,119676000,,,,,,,147.953,124.499,,,,0.28888893,3,1.4,2.8451614,2.2916667,659,0,85554704,54778114
TWD,96211504,90806304,1.04638,5.8020477,0.988,13.661,0.04869,0.069510005,0.15201999,0.31601998,91947000,3.33,-0.061,19720000,6647000,4477000,0.162,8163000,0.295,4879000,29.866,3.188,0.586,4701000,3287750,0.03658545,3.69,2.36,3.3790324,3.2164493,4729,14064,28297500,9916439
VMT,142834224,125863448,2.5986462,5.722222,2.29,43.651,0.05205,0.02298,0.02786,0.14428,54964860,0.26,0.549,9653565,2883424,2860780,0.014,7394952,0.029,2634246,11.483,2.173,0.09,3268833,1508847,0.8392856,0.67,0.11,0.43887097,0.48952898,485833,834931,277348000,145750105
VTG,174536400,196145920,0.22576232,1.3748378,0.254,6.17,0.02898,0.02558,0.04986,0.1903,773097984,4.729,-0.093,212497000,31791200,22407000,0.135,36813000,0.225,59377000,47.024,0.843,0.771,41147000,13783684,-0.09012878,1.63,0.555,1.0582258,1.0436957,164655,137726,164656992,130892226
VVA,229477360,358216512,5.650118,3.1638417,8.82,161.492,-0.1538,0.00389,0.00054,-0.14024,40614616,0.708,0.016,25419241,2218172,-6246345,-0.109,32630992,0.456,190615600,301.051,1.463,0.885,3638054,-6333053,-0.031141937,3.66,0.66,3.002258,2.7244565,132484,206574,81956200,44221930
WEB,1620434432,1620029568,6.0713167,2.0117846,6.07,-21.372,-0.53765,-0.40577,-0.04946,-0.19803,266900000,1.527,-0.746,155300000,-75800000,-143500000,-0.821,210400000,0.621,210800000,26.183,1.673,2.376,-250800000,-190375008,-0.58686256,14.11,2.25,4.9830303,4.2638574,5022414,3831036,339003008,319887008
WES,61919002624,68904001536,2.0073593,6.626623,2.234,20.886,0.055019997,0.09035,0.07961,0.16795,30845999104,27.273,0.153,11330000000,3299000064,1622000000,1.499,2912999936,2.569,9898000384,105.929,1.109,8.241,4545999872,3568000000,0.21113324,55.57,29.75,51.759064,48.29295,1836634,2190619,1133840000,1120528718
SVH,12612199,40396196,0.84255457,,2.699,748.078,-2.3453798,-0.24317,-0.043520004,-1.75883,14969000,0.012,-0.412,5552000,54000,-32491000,-0.028,3161000,0.003,30895000,12115.686,0.226,0,-5148000,-4178250,0,0.011,0.01,0.01,0.01,0,0,1261219968,1136031087
XPD,5692284,-43852040,0.063604064,0.052631583,-0.49,-3.145,0.10887,0.14856,0.073699996,0.09675,89495600,0.206,-0.131,22744186,13942673,9743535,0.022,49544320,0.113,0,,10.345,0.247,18094272,11667731,0,0.013,0.013,0.013,0.013,0,0,437868000,367301165
IEQ,4487840,38575000,0.30225214,0.52238804,2.598,47.043,-0.10304,0.03691,0.00841,-0.16430001,14848000,0.115,-0.411,7000000,820000,-1530000,-0.012,1297000,0.01,35380000,413.946,0.151,0.067,1779000,1429750,0,0.035,0.035,0.035,0.035,0,0,128224000,2397445
SIX,9500000,15599934,8.399839,,13.793,-9.373,-2.09782,-1.5150701,-0.93617994,,1130974,0.011,-0.412,145619,-1664350,-2372583,-0.024,146260,0.001,6246194,,0.086,-0.066,-895835,-517405,0,0.095,0.095,0.095,0.095,0,0,100000000,16271000
